gfTerm	scheme	count	example	replaceWithGenreForm	moveToSubject
https://id.kb.se/term/sao/Dancehall	https://id.kb.se/term/sao	2	https://libris.kb.se/tc59bfz52vrwtqf#it		
https://id.kb.se/term/sao/Sociologi	https://id.kb.se/term/sao	2	https://libris.kb.se/wf7ftbr7564jc8g#it		
https://id.kb.se/term/sao/St%C3%A5uppkomik	https://id.kb.se/term/sao	2	https://libris.kb.se/h1tx4wqt585l6sd#it		
https://id.kb.se/term/sao/Tragedier	https://id.kb.se/term/sao	2	https://libris.kb.se/q822nqv25757h93#it		
https://id.kb.se/term/sao/Konstsagor	https://id.kb.se/term/sao	2	https://libris.kb.se/dxqrd5sq537j9hp#it		
https://id.kb.se/term/sao/Psalmb%C3%B6cker	https://id.kb.se/term/sao	2	https://libris.kb.se/vd6k7q763vk29hk#it		
https://id.kb.se/term/sao/Classic%20blues	https://id.kb.se/term/sao	2	https://libris.kb.se/l4xztzhx1wd46b5#it		
https://id.kb.se/term/sao/Ljudproduktion	https://id.kb.se/term/sao	2	https://libris.kb.se/j2v7wr7v48v5d5k#it		
https://id.kb.se/term/sao/Komedier%20%28film%29	https://id.kb.se/term/sao	2	https://libris.kb.se/8sltwbll0q2pvv5#it		
https://id.kb.se/term/sao/Symfonirock	https://id.kb.se/term/sao	2	https://libris.kb.se/zh9b4vt9135kjqk#it		
https://id.kb.se/term/sao/Verkf%C3%B6rteckningar	https://id.kb.se/term/sao	2	https://libris.kb.se/5ngcpblh39wmrj2#it		
https://id.kb.se/term/sao/Folkdans	https://id.kb.se/term/sao	2	https://libris.kb.se/vd67sgs61wkdr09#it		
https://id.kb.se/term/sao/Handskrifter	https://id.kb.se/term/sao	2	https://libris.kb.se/7rksmv1k5ph08mj#it		
https://id.kb.se/term/sao/Rondon	https://id.kb.se/term/sao	2	https://libris.kb.se/m5z8qzwz0q1r295#it		
https://id.kb.se/term/sao/Snapsvisor	https://id.kb.se/term/sao	2	https://libris.kb.se/sb48ffc4320vl62#it		
https://id.kb.se/term/sao/Polisv%C3%A4sen	https://id.kb.se/term/sao	2	https://libris.kb.se/9tmx74pm366j32d#it		
https://id.kb.se/term/sao/Musiker	https://id.kb.se/term/sao	2	https://libris.kb.se/vd6df1464b1bfng#it		
https://id.kb.se/term/sao/Kulning	https://id.kb.se/term/sao	2	https://libris.kb.se/fzrtx5fr1x2fcjz#it		
https://id.kb.se/term/sao/Trombonkonserter	https://id.kb.se/term/sao	2	https://libris.kb.se/cwp187qp104wcn3#it		
https://id.kb.se/term/sao/Afrorock	https://id.kb.se/term/sao	2	https://libris.kb.se/zg87sfk929tktd8#it		
https://id.kb.se/term/sao/K%C3%A4rlek	https://id.kb.se/term/sao	2	https://libris.kb.se/r937d903565p1bf#it		
https://id.kb.se/term/sao/Kvinnliga%20tons%C3%A4ttare	https://id.kb.se/term/sao	2	https://libris.kb.se/0h9zhg2b3jp28j0#it		
https://id.kb.se/term/sao/Judar%20i%20musiken	https://id.kb.se/term/sao	2	https://libris.kb.se/bvnpjvhn14jn2nc#it		
https://id.kb.se/term/sao/Samba%20%28dans%29	https://id.kb.se/term/sao	2	https://libris.kb.se/vd67kxr600nskj7#it		
https://id.kb.se/term/sao/Musikpsykologi	https://id.kb.se/term/sao	2	https://libris.kb.se/wf7pk0973lcw15z#it		
https://id.kb.se/term/sao/Svenska%20noveller	https://id.kb.se/term/sao	2	https://libris.kb.se/vc55kl1630c0md9#it		
https://id.kb.se/term/sao/Bagateller	https://id.kb.se/term/sao	2	https://libris.kb.se/wf78qtn744rnvpj#it		
https://id.kb.se/term/sao/Politiska%20tidskrifter	https://id.kb.se/term/sao	2	https://libris.kb.se/5phlrtxh46ms8d1#it		
https://id.kb.se/term/sao/Sverige--Stockholm	https://id.kb.se/term/sao	2	https://libris.kb.se/vc531wm65bhsm36#it		
https://id.kb.se/term/sao/Carols	https://id.kb.se/term/sao	2	https://libris.kb.se/2ldfzn6d25w9blv#it		
https://id.kb.se/term/sao/Judisk%20musik	https://id.kb.se/term/sao	2	https://libris.kb.se/wf7g2nw71w3sq95#it		
https://id.kb.se/term/sao/Teaterprogram	https://id.kb.se/term/sao	2	https://libris.kb.se/4ngp1r5g2hqf4dj#it		
https://id.kb.se/term/sao/Motiv%20i%20litteraturen	https://id.kb.se/term/sao	2	https://libris.kb.se/bvnr3k8n0nb83h1#it		
https://id.kb.se/term/sao/Text-ljudkompositioner	https://id.kb.se/term/sao	2	https://libris.kb.se/sb44ms04524mbr4#it		
https://id.kb.se/term/sao/Jazzdans	https://id.kb.se/term/sao	2	https://libris.kb.se/l4xzfh2x0x5g9qs#it		
https://id.kb.se/term/sao/Gloria%20%28musik%29	https://id.kb.se/term/sao	2	https://libris.kb.se/7rkml09k5vlzg3k#it		
https://id.kb.se/term/barn/Modig	https://id.kb.se/term/barn	2	https://libris.kb.se/g0s4339s5m8fc6z#it		
https://id.kb.se/term/sao/Tersetter	https://id.kb.se/term/sao	2	https://libris.kb.se/8slxscwl1wk406c#it		
https://id.kb.se/term/sao/Hovbalett	https://id.kb.se/term/sao	2	https://libris.kb.se/r934l1431lz6zh7#it		
https://id.kb.se/term/sao/Sverige--V%C3%A4sterbotten--Ume%C3%A5	https://id.kb.se/term/sao	2	https://libris.kb.se/m5z86fzz0d79s6m#it		
https://id.kb.se/term/sao/Barnportr%C3%A4tt	https://id.kb.se/term/sao	2	https://libris.kb.se/tc5dp965484c8kr#it		
https://id.kb.se/term/sao/Boogie-woogie	https://id.kb.se/term/sao	2	https://libris.kb.se/fzrs89tr1ww3rbg#it		
https://id.kb.se/term/sao/Violasonater	https://id.kb.se/term/sao	2	https://libris.kb.se/0jbfkk8b0mgfb9s#it		
https://id.kb.se/term/sao/Kr%C3%B6nikor	https://id.kb.se/term/sao	2	https://libris.kb.se/7rklfcjk0n4b828#it		
https://id.kb.se/term/sao/Hymner	https://id.kb.se/term/sao	2	https://libris.kb.se/bvn1tlsn191mhzq#it		
https://id.kb.se/term/sao/Ledarskap	https://id.kb.se/term/sao	2	https://libris.kb.se/8slqcf0l50j53g7#it		
https://id.kb.se/term/barn/Dikter	https://id.kb.se/term/barn	2	https://libris.kb.se/2ldtbc7d2bjsb21#it		
https://id.kb.se/term/sao/Rytmik	https://id.kb.se/term/sao	2	https://libris.kb.se/0jbpm0cb1njgfrm#it		
https://id.kb.se/term/sao/Videoinspelningar	https://id.kb.se/term/sao	2	https://libris.kb.se/m5z7pz1z13qlgh1#it		
https://id.kb.se/term/sao/Sovjetunionen	https://id.kb.se/term/sao	2	https://libris.kb.se/h1t67g5t12b48j4#it		
https://id.kb.se/term/sao/Leksakspiano	https://id.kb.se/term/sao	2	https://libris.kb.se/vd69cnc63l1jxml#it		
https://id.kb.se/term/sao/Exlibris	https://id.kb.se/term/sao	2	https://libris.kb.se/l4x9bkgx27jcgs5#it		
https://id.kb.se/term/sao/Libretto	https://id.kb.se/term/sao	2	https://libris.kb.se/dxqrcb0q1qqg97z#it		
https://id.kb.se/term/sao/Parl%C3%B6rer	https://id.kb.se/term/sao	2	https://libris.kb.se/tc5g54f528s4n5t#it		
https://id.kb.se/term/sao/Br%C3%B6llopsmarscher	https://id.kb.se/term/sao	2	https://libris.kb.se/btmbxdkn49prqql#it		
https://id.kb.se/term/sao/Cool%20jazz	https://id.kb.se/term/sao	2	https://libris.kb.se/4ngqz0xg4vzm80k#it		
https://id.kb.se/term/sao/Djur	https://id.kb.se/term/sao	1	https://libris.kb.se/dxqzcq6q2w2hmdg#it		
https://id.kb.se/term/sao/Improvisationer	https://id.kb.se/term/sao	1	https://libris.kb.se/7rknvghk0gqf0gc#it		
https://id.kb.se/term/sao/Kvinnohandel	https://id.kb.se/term/sao	1	https://libris.kb.se/h1tv0zvt0j785b8#it		
https://id.kb.se/term/sao/Storbritannien--England	https://id.kb.se/term/sao	1	https://libris.kb.se/r82whtj33m4zjpw#it		
https://id.kb.se/term/sao/Studentspex	https://id.kb.se/term/sao	1	https://libris.kb.se/5ngfckzh4z47wf6#it		
https://id.kb.se/term/sao/Heraldiska%20vapen	https://id.kb.se/term/sao	1	https://libris.kb.se/fzr38g0r4dlsvxr#it		
https://id.kb.se/term/sao/Basklarinett	https://id.kb.se/term/sao	1	https://libris.kb.se/6qjlkv3j3vvjxn4#it		
https://id.kb.se/term/sao/Krigsfilm	https://id.kb.se/term/sao	1	https://libris.kb.se/bvnpcrvn06h00tx#it		
https://id.kb.se/term/sao/Styrelsearbete	https://id.kb.se/term/sao	1	https://libris.kb.se/8sll5fwl16vq3tz#it		
https://id.kb.se/term/sao/Nationalekonomi	https://id.kb.se/term/sao	1	https://libris.kb.se/k3w732sw3s43c20#it		
https://id.kb.se/term/sao/Skidsport	https://id.kb.se/term/sao	1	https://libris.kb.se/zg86l5f936t52sk#it		
https://id.kb.se/term/sao/Tysk%20dramatik	https://id.kb.se/term/sao	1	https://libris.kb.se/0jbf435b2dwtd30#it		
https://id.kb.se/term/sao/Extrem%20h%C3%A5rdrock	https://id.kb.se/term/sao	1	https://libris.kb.se/gzrglhss27gw201#it		
https://id.kb.se/term/sao/Vuxenserier	https://id.kb.se/term/sao	1	https://libris.kb.se/j2v30n0v24xq81r#it		
https://id.kb.se/term/sao/Barnprogram%20p%C3%A5%20tv	https://id.kb.se/term/sao	1	https://libris.kb.se/sb45jww41g5kf0s#it		
https://id.kb.se/term/sao/Zouk	https://id.kb.se/term/sao	1	https://libris.kb.se/wf7b05v708464cn#it		
https://id.kb.se/term/sao/Bibliografi%20%C3%B6ver%20bibliografier	https://id.kb.se/term/sao	1	https://libris.kb.se/n5zw0rc02hv43h6#it		
https://id.kb.se/term/sao/Trip-hop	https://id.kb.se/term/sao	1	https://libris.kb.se/8slq7t4l255pxf9#it		
https://id.kb.se/term/sao/Kampsporter	https://id.kb.se/term/sao	1	https://libris.kb.se/r93gpv833rj1c32#it		
https://id.kb.se/term/sao/Basklarinett%20och%20piano	https://id.kb.se/term/sao	1	https://libris.kb.se/7rknml8k0dh78gg#it		
https://id.kb.se/term/sao/Skr%C3%A4ckfilm	https://id.kb.se/term/sao	1	https://libris.kb.se/8slqfjwl1n31xxg#it		
https://id.kb.se/term/sao/Klavikord	https://id.kb.se/term/sao	1	https://libris.kb.se/tc56pwv52tftzxf#it		
https://id.kb.se/term/sao/Ungdomar	https://id.kb.se/term/sao	1	https://libris.kb.se/xg8hmqq859jlw72#it		
https://id.kb.se/term/sao/Schottis	https://id.kb.se/term/sao	1	https://libris.kb.se/0jbf38zb0dk7t2v#it		
https://id.kb.se/term/sao/Kaffeodling	https://id.kb.se/term/sao	1	https://libris.kb.se/h1t49b8t4ttqg23#it		
https://id.kb.se/term/sao/F%C3%A4ltarbete	https://id.kb.se/term/sao	1	https://libris.kb.se/fzr15c9r26cnlxh#it		
https://id.kb.se/term/sao/Cha-cha	https://id.kb.se/term/sao	1	https://libris.kb.se/9tmw07gm1g12f40#it		
https://id.kb.se/term/sao/V%C3%A5ldt%C3%A4kt	https://id.kb.se/term/sao	1	https://libris.kb.se/cvnjkp3p4km18lb#it		
https://id.kb.se/term/sao/Brottsutredning	https://id.kb.se/term/sao	1	https://libris.kb.se/k3wz9qmw226xjr5#it		
https://id.kb.se/term/sao/Polkamazurkor	https://id.kb.se/term/sao	1	https://libris.kb.se/4ngp4h9g2xqxqjz#it		
https://id.kb.se/term/sao/Ont%20och%20gott	https://id.kb.se/term/sao	1	https://libris.kb.se/r93krkt334v9bdk#it		
https://id.kb.se/term/sao/Ontologi	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldfjvkd4vrhm2j#it		
https://id.kb.se/term/sao/Sederomaner	https://id.kb.se/term/sao	1	https://libris.kb.se/dxqr3r3q1h465w9#it		
https://id.kb.se/term/barn/Tvillingar	https://id.kb.se/term/barn	1	https://libris.kb.se/6qjv9tnj3fkh8xk#it		
https://id.kb.se/term/sao/Vihuela	https://id.kb.se/term/sao	1	https://libris.kb.se/tb40vkh54ns72lk#it		
https://id.kb.se/term/sao/B%C3%A5gskytte	https://id.kb.se/term/sao	1	https://libris.kb.se/5ngfgh1h4rhg1k3#it		
https://id.kb.se/term/sao/Sverige--V%C3%A4stmanland	https://id.kb.se/term/sao	1	https://libris.kb.se/m5zb945z57l4lnh#it		
https://id.kb.se/term/sao/Tysk%20litteratur	https://id.kb.se/term/sao	1	https://libris.kb.se/7rkncbbk3pkk7v7#it		
https://id.kb.se/term/sao/Kinesisk%20religion	https://id.kb.se/term/sao	1	https://libris.kb.se/7qjc3j1k4zfzh3f#it		
https://id.kb.se/term/sao/Litanior	https://id.kb.se/term/sao	1	https://libris.kb.se/r934lkb32gfs6ld#it		
https://id.kb.se/term/sao/Instrumentation	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldf85bd1klvzwb#it		
https://id.kb.se/term/barn/V%C3%A4xter	https://id.kb.se/term/barn	1	https://libris.kb.se/tb43kkz54ps0g2v#it		
https://id.kb.se/term/barn/Elefanter	https://id.kb.se/term/barn	1	https://libris.kb.se/k3w8hp9w41c8fcs#it		
https://id.kb.se/term/sao/Mord	https://id.kb.se/term/sao	1	https://libris.kb.se/m4xtx19z2sz6v64#it		
https://id.kb.se/term/sao/Naturfotografi	https://id.kb.se/term/sao	1	https://libris.kb.se/k2vh7m4w27c3g92#it		
https://id.kb.se/term/sao/Metaller	https://id.kb.se/term/sao	1	https://libris.kb.se/4mffv5mg0jh19fv#it		
https://id.kb.se/term/sao/Ekonomiska%20kriser	https://id.kb.se/term/sao	1	https://libris.kb.se/r9379hq34xg5z0p#it		
https://id.kb.se/term/sao/Humangenetik	https://id.kb.se/term/sao	1	https://libris.kb.se/k3w1q1zw4xf22ts#it		
https://id.kb.se/term/sao/Bilatlaser	https://id.kb.se/term/sao	1	https://libris.kb.se/9sl71nrm0p8r8s5#it		
https://id.kb.se/term/sao/Reception	https://id.kb.se/term/sao	1	https://libris.kb.se/vd6f31n6083xg4w#it		
https://id.kb.se/term/sao/Tolvtonsmusik	https://id.kb.se/term/sao	1	https://libris.kb.se/dxq2n0zq34rxl88#it		
https://id.kb.se/term/sao/Saltareller	https://id.kb.se/term/sao	1	https://libris.kb.se/1kcdv9cc3jw4jct#it		
https://id.kb.se/term/sao/Satser	https://id.kb.se/term/sao	1	https://libris.kb.se/8slpzl1l0ldsb70#it		
https://id.kb.se/term/sao/Tr%C3%A4dg%C3%A5rdar	https://id.kb.se/term/sao	1	https://libris.kb.se/8slx49hl4rbmjks#it		
https://id.kb.se/term/barn/Skogar	https://id.kb.se/term/barn	1	https://libris.kb.se/g0s4339s5m8fc6z#it		
https://id.kb.se/term/sao/Hardbop	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldnk39d512gkk5#it		
https://id.kb.se/term/sao/Konst%20och%20musik	https://id.kb.se/term/sao	1	https://libris.kb.se/5pht7psh20d935g#it		
https://id.kb.se/term/sao/Musikanalys	https://id.kb.se/term/sao	1	https://libris.kb.se/6phhcb6j0n7bg04#it		
https://id.kb.se/term/sao/Personlighet	https://id.kb.se/term/sao	1	https://libris.kb.se/p60nb6p15gbljg4#it		
https://id.kb.se/term/sao/Tuba	https://id.kb.se/term/sao	1	https://libris.kb.se/h1tvcjlt219gsxc#it		
https://id.kb.se/term/sao/Julkort	https://id.kb.se/term/sao	1	https://libris.kb.se/n5znh4l03r7v8c1#it		
https://id.kb.se/term/sao/Tons%C3%A4ttare	https://id.kb.se/term/sao	1	https://libris.kb.se/4mffqvtg0lkn1s7#it		
https://id.kb.se/term/barn/G%C3%B6mma%20sig	https://id.kb.se/term/barn	1	https://libris.kb.se/zh9mdxm918gscsg#it		
https://id.kb.se/term/sao/Rytm	https://id.kb.se/term/sao	1	https://libris.kb.se/xg8cpjd81fk284l#it		
https://id.kb.se/term/barn/Klaner	https://id.kb.se/term/barn	1	https://libris.kb.se/g0s4339s5m8fc6z#it		
https://id.kb.se/term/sao/Indie	https://id.kb.se/term/sao	1	https://libris.kb.se/sb45zmc43l3mkng#it		
https://id.kb.se/term/sao/Fotokonst	https://id.kb.se/term/sao	1	https://libris.kb.se/cwp2rnfp3wkc2tn#it		
https://id.kb.se/term/sao/Madrigalkomedier	https://id.kb.se/term/sao	1	https://libris.kb.se/7qjj2w1k15srkgg#it		
https://id.kb.se/term/barn/Giraffer	https://id.kb.se/term/barn	1	https://libris.kb.se/2ldps7sd5j61q0z#it		
https://id.kb.se/term/sao/Grekisk%20dramatik	https://id.kb.se/term/sao	1	https://libris.kb.se/9tmx7g9m59rln0g#it		
https://id.kb.se/term/sao/Njurtransplantation	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldvt53d4h4h9pg#it		
https://id.kb.se/term/sao/Grekisk%20hj%C3%A4ltediktning	https://id.kb.se/term/sao	1	https://libris.kb.se/4mf4zq5g1lvs3cq#it		
https://id.kb.se/term/sao/Dansfilm	https://id.kb.se/term/sao	1	https://libris.kb.se/tc56p7q50f5mg66#it		
https://id.kb.se/term/sao/Heminredning	https://id.kb.se/term/sao	1	https://libris.kb.se/9tmw2wlm08zjl1j#it		
https://id.kb.se/term/sao/Improvisation%20%28sk%C3%A5despelarkonst%29	https://id.kb.se/term/sao	1	https://libris.kb.se/tc5htmd53mmm03t#it		
https://id.kb.se/term/barn/Troll	https://id.kb.se/term/barn	1	https://libris.kb.se/j2v50fmv3vphsvs#it		
https://id.kb.se/term/sao/Prinsessor	https://id.kb.se/term/sao	1	https://libris.kb.se/0jbgjx0b4gmw3p3#it		
https://id.kb.se/term/sao/Passacaglior	https://id.kb.se/term/sao	1	https://libris.kb.se/h1tx4c1t592g393#it		
https://id.kb.se/term/sao/Polon%C3%A4s%20%28dans%29	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldfcthd5mx0z6r#it		
https://id.kb.se/term/sao/Katter	https://id.kb.se/term/sao	1	https://libris.kb.se/dxqw2v1q1z3dhh4#it		
https://id.kb.se/term/sao/Skolteater	https://id.kb.se/term/sao	1	https://libris.kb.se/j1tg6vhv39q8cw1#it		
https://id.kb.se/term/sao/Andra%20v%C3%A4rldskriget%201939-1945	https://id.kb.se/term/sao	1	https://libris.kb.se/3mfpb1hf1f31r37#it		
https://id.kb.se/term/sao/Svenska%20folksagor	https://id.kb.se/term/sao	1	https://libris.kb.se/g0s814fs2161683#it		
https://id.kb.se/term/sao/Uniformer	https://id.kb.se/term/sao	1	https://libris.kb.se/3mftv6bf5sx5l3b#it		
https://id.kb.se/term/sao/Arbetarlitteratur	https://id.kb.se/term/sao	1	https://libris.kb.se/q71wm0s24256mrx#it		
https://id.kb.se/term/sao/Hardangerfela	https://id.kb.se/term/sao	1	https://libris.kb.se/r934lsv33154zmr#it		
https://id.kb.se/term/sao/Harpkonserter	https://id.kb.se/term/sao	1	https://libris.kb.se/cwp179mp12sk9nj#it		
https://id.kb.se/term/sao/Logik	https://id.kb.se/term/sao	1	https://libris.kb.se/cvnbf2vp5hrz1bb#it		
https://id.kb.se/term/sao/K%C3%A4rleksbrev	https://id.kb.se/term/sao	1	https://libris.kb.se/fzr6g4rr0lq0cf5#it		
https://id.kb.se/term/sao/Nyckelharpa	https://id.kb.se/term/sao	1	https://libris.kb.se/5phjw9vh5j6n78f#it		
https://id.kb.se/term/sao/Polska%20spr%C3%A5ket	https://id.kb.se/term/sao	1	https://libris.kb.se/9tmwd5mm0l9l1kx#it		
https://id.kb.se/term/sao/Helgon	https://id.kb.se/term/sao	1	https://libris.kb.se/m5z6ccfz15c070x#it		
https://id.kb.se/term/sao/Ave%20Maria	https://id.kb.se/term/sao	1	https://libris.kb.se/wf7c09t74tn434t#it		
https://id.kb.se/term/sao/Dokus%C3%A5por	https://id.kb.se/term/sao	1	https://libris.kb.se/1kcrdbbc235tz00#it		
https://id.kb.se/term/sao/Homosexuella%20ungdomar	https://id.kb.se/term/sao	1	https://libris.kb.se/m5z9l0mz29c64xn#it		
https://id.kb.se/term/sao/Kontrabasklarinett	https://id.kb.se/term/sao	1	https://libris.kb.se/tc56kdz50lt2lt1#it		
https://id.kb.se/term/sao/J%C3%A4sning	https://id.kb.se/term/sao	1	https://libris.kb.se/bvnsghpn1bkc52g#it		
https://id.kb.se/term/sao/S%C3%A5ngerskor	https://id.kb.se/term/sao	1	https://libris.kb.se/xg8k42284jvpfp5#it		
https://id.kb.se/term/sao/Intersexualism	https://id.kb.se/term/sao	1	https://libris.kb.se/p71881l15t8xgc0#it		
https://id.kb.se/term/sao/Brevskrivning	https://id.kb.se/term/sao	1	https://libris.kb.se/sb4dx5t422m9050#it		
https://id.kb.se/term/sao/Barn%20och%20musik	https://id.kb.se/term/sao	1	https://libris.kb.se/sb45mpz433qh24w#it		
https://id.kb.se/term/sao/Transporter	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldkqj0d2fzx1zg#it		
https://id.kb.se/term/sao/Mytologi	https://id.kb.se/term/sao	1	https://libris.kb.se/s9314j240mdxwwl#it		
https://id.kb.se/term/sao/F%C3%B6r%C3%A4ldrar	https://id.kb.se/term/sao	1	https://libris.kb.se/dxq2bd4q13l03rg#it		
https://id.kb.se/term/sao/Banker	https://id.kb.se/term/sao	1	https://libris.kb.se/r9379hq34xg5z0p#it		
https://id.kb.se/term/barn/Pingviner	https://id.kb.se/term/barn	1	https://libris.kb.se/m5z8bwrz474805j#it		
https://id.kb.se/term/sao/Historiker	https://id.kb.se/term/sao	1	https://libris.kb.se/2ldm1p8d1zc0cfq#it		
https://id.kb.se/term/sao/L%C3%A4sning	https://id.kb.se/term/sao	1	https://libris.kb.se/vd6mlw265gjbrpq#it		
https://id.kb.se/term/sao/Musiktranskription	https://id.kb.se/term/sao	1	https://libris.kb.se/1kcdzc5c2mxtz3k#it		
https://id.kb.se/term/sao/Afroamerikansk%20musik	https://id.kb.se/term/sao	1	https://libris.kb.se/8slwgc6l0gjct5d#it		
https://id.kb.se/term/sao/Regnskogar	https://id.kb.se/term/sao	1	https://libris.kb.se/xg8lss982n8jz8c#it		
https://id.kb.se/term/sao/Christmas%20carols	https://id.kb.se/term/sao	1	https://libris.kb.se/h1tvpxqt4txw3lk#it		
https://id.kb.se/term/sao/Agnus%20Dei%20%28musik%29	https://id.kb.se/term/sao	1	https://libris.kb.se/zg8wg5b92sf75vt#it		
https://id.kb.se/term/sao/Musikinstrumenthandel	https://id.kb.se/term/sao	1	https://libris.kb.se/wf7kxr4732djnpv#it		
https://id.kb.se/term/barn/Barn	https://id.kb.se/term/barn	1	https://libris.kb.se/tc5dzpx52jnvzpq#it		
https://id.kb.se/term/sao/Syskon	https://id.kb.se/term/sao	1	https://libris.kb.se/dxq321xq1f09mbm#it		
https://id.kb.se/term/sao/Bildband	https://id.kb.se/term/sao	1	https://libris.kb.se/7rkxxrkk08s43n1#it		
https://id.kb.se/term/sao/Cirkus	https://id.kb.se/term/sao	1	https://libris.kb.se/wf7k4pj71kc13wq#it		
https://id.kb.se/term/sao/Sm%C3%A5barnsber%C3%A4ttelser	https://id.kb.se/term/sao	1	https://libris.kb.se/9tmwgzcm1l5hlvr#it		
https://id.kb.se/term/sao/Studie-%20och%20yrkesv%C3%A4gledning	https://id.kb.se/term/sao	1	https://libris.kb.se/n6014k90150zzfc#it		
https://id.kb.se/term/sao/Br%C3%B6stcancer	https://id.kb.se/term/sao	1	https://libris.kb.se/tc5fj7b52p19hwq#it		
https://id.kb.se/term/sao/Cucuteni-Tripoljekulturen	https://id.kb.se/term/sao	1	https://libris.kb.se/vd6kgjl65d2s4pb#it		
https://id.kb.se/term/sao/Seriem%C3%B6rdare	https://id.kb.se/term/sao	1	https://libris.kb.se/m5zb1dfz3g6nl4m#it		
https://id.kb.se/term/sao/Harmonium	https://id.kb.se/term/sao	1	https://libris.kb.se/6qjlkbfj46jfsvt#it		
https://id.kb.se/term/sao/Management	https://id.kb.se/term/sao	1	https://libris.kb.se/dxqrpzfq2df5bst#it		
https://id.kb.se/term/sao/Verkstadsindustri	https://id.kb.se/term/sao	1	https://libris.kb.se/wf7l75z73xgp715#it		
https://id.kb.se/term/sao/Skivbolag	https://id.kb.se/term/sao	1	https://libris.kb.se/k3w5cz1w4k3zfpj#it		
https://id.kb.se/term/sao/Koto	https://id.kb.se/term/sao	1	https://libris.kb.se/7rklvg8k03nv335#it		
https://id.kb.se/term/sao/F%C3%B6retagsn%C3%A4tverk	https://id.kb.se/term/sao	1	https://libris.kb.se/5phlck5h0tkfrp9#it		
https://id.kb.se/term/barn/Forntiden	https://id.kb.se/term/barn	1	https://libris.kb.se/vd6kgjl65d2s4pb#it		
https://id.kb.se/term/sao/Sl%C3%A4ktforskning	https://id.kb.se/term/sao	1	https://libris.kb.se/tc5dzmt50j3m5ln#it		
https://id.kb.se/term/sao/Bibliodrama	https://id.kb.se/term/sao	1	https://libris.kb.se/k3w4849w0kbf0b2#it		
https://id.kb.se/term/sao/Gammaldans%20%28dans%29	https://id.kb.se/term/sao	1	https://libris.kb.se/4ngg8chg4svfzw8#it		
https://id.kb.se/term/sao/Accidenstryck	https://id.kb.se/term/sao	1	https://libris.kb.se/g0s7l45s1srsd9m#it		
https://id.kb.se/term/sao/Taoism	https://id.kb.se/term/sao	1	https://libris.kb.se/s9314j240mdxwwl#it		
https://id.kb.se/term/sao/Bronslurar	https://id.kb.se/term/sao	1	https://libris.kb.se/h1tvcjlt219gsxc#it		
https://id.kb.se/term/sao/Keramik	https://id.kb.se/term/sao	1	https://libris.kb.se/g0s5sf1s4vxwdbg#it		
https://id.kb.se/term/sao/Erotik	https://id.kb.se/term/sao	1	https://libris.kb.se/m5z0ttzz47k669q#it		
https://id.kb.se/term/sao/Maskiner	https://id.kb.se/term/sao	1	https://libris.kb.se/h1tvb8kt25pdgdz#it		
https://id.kb.se/term/sao/Teckning	https://id.kb.se/term/sao	1	https://libris.kb.se/h1t08h2t3bszx0h#it		
https://id.kb.se/term/sao/Manlig%20v%C3%A4nskap	https://id.kb.se/term/sao	1	https://libris.kb.se/xg8k0xk81wr4ssd#it		
https://id.kb.se/term/sao/Artikelindex	https://id.kb.se/term/sao	1	https://libris.kb.se/p712qv012ns0cxp#it		
https://id.kb.se/term/sao/Historisk%20geografi	https://id.kb.se/term/sao	1	https://libris.kb.se/6qjnphlj15kmzf9#it		
https://id.kb.se/term/sao/Spansk%20litteratur	https://id.kb.se/term/sao	1	https://libris.kb.se/vd6m8cq6551j58l#it		
https://id.kb.se/term/sao/Viss%C3%A5ngare	https://id.kb.se/term/sao	1	https://libris.kb.se/vd6604n64z3kgwj#it		
https://id.kb.se/term/sao/Filmscenarier	https://id.kb.se/term/sao	1	https://libris.kb.se/p711zdc14bn260s#it		
https://id.kb.se/term/sao/Kreativitet	https://id.kb.se/term/sao	1	https://libris.kb.se/fzr0vrpr0j2ztl3#it		
https://id.kb.se/term/sao/Viola%20d%27amore	https://id.kb.se/term/sao	1	https://libris.kb.se/tc58h4z559vbfcq#it		
https://id.kb.se/term/sao/Arbetsledning	https://id.kb.se/term/sao	1	https://libris.kb.se/q826x6921m5x4rz#it		
https://id.kb.se/term/sao/Historiska%20kartor	https://id.kb.se/term/sao	1	https://libris.kb.se/r934sxw359zt0lm#it		
https://id.kb.se/term/sao/F%C3%B6rdrag	https://id.kb.se/term/sao	1	https://libris.kb.se/j2v5vzkv12m9w10#it		
https://id.kb.se/term/sao/Oldtimey	https://id.kb.se/term/sao	1	https://libris.kb.se/l4xzrgpx3c19lzb#it		
https://id.kb.se/term/sao/Sverige--Gotland--Visby	https://id.kb.se/term/sao	1	https://libris.kb.se/k3w5vfxw2hg9nc5#it		
https://id.kb.se/term/sao/Thrash%20metal	https://id.kb.se/term/sao	1	https://libris.kb.se/h1t6fmpt507m4qc#it		
