ID fysisk,ID digital,benämning på data.kb.se,weburn pdf,datakbse pdf,reginaid
11370066,18036255,18036255.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036255,https://data.kb.se/datasets/2016/05/suecia/18036255.pdf,004095935
11369808,18036256,18036256.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036256,https://data.kb.se/datasets/2016/05/suecia/18036256.pdf,004095936
11371658,18036257,18036257.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036257,https://data.kb.se/datasets/2016/05/suecia/18036257.pdf,004095937
11371681,18036258,18036258.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036258,https://data.kb.se/datasets/2016/05/suecia/18036258.pdf,004095938
11371861,18036259,18036259.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036259,https://data.kb.se/datasets/2016/05/suecia/18036259.pdf,004095939
11372175,18036260,18036260.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036260,https://data.kb.se/datasets/2016/05/suecia/18036260.pdf,004095940
11372202,18036261,18036261.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036261,https://data.kb.se/datasets/2016/05/suecia/18036261.pdf,004095941
11377772,18036262,18036262.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036262,https://data.kb.se/datasets/2016/05/suecia/18036262.pdf,004095942
11377801,18036263,18036263.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036263,https://data.kb.se/datasets/2016/05/suecia/18036263.pdf,004095943
11377812,18036264,18036264.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036264,https://data.kb.se/datasets/2016/05/suecia/18036264.pdf,004095944
11377931,18036265,18036265.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036265,https://data.kb.se/datasets/2016/05/suecia/18036265.pdf,004095945
11377977,18036266,18036266.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036266,https://data.kb.se/datasets/2016/05/suecia/18036266.pdf,004095946
11377988,18036267,18036267.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036267,https://data.kb.se/datasets/2016/05/suecia/18036267.pdf,004095947
11378418,18036268,18036268.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036268,https://data.kb.se/datasets/2016/05/suecia/18036268.pdf,004095948
11378426,18036269,18036269.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036269,https://data.kb.se/datasets/2016/05/suecia/18036269.pdf,004095949
11378960,18036270,18036270.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036270,https://data.kb.se/datasets/2016/05/suecia/18036270.pdf,004095950
11378966,18036271,18036271.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036271,https://data.kb.se/datasets/2016/05/suecia/18036271.pdf,004095951
11378982,18036272,18036272.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036272,https://data.kb.se/datasets/2016/05/suecia/18036272.pdf,004095952
11379261,18036273,18036273.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036273,https://data.kb.se/datasets/2016/05/suecia/18036273.pdf,004095953
11417149,18036274,18036274.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036274,https://data.kb.se/datasets/2016/05/suecia/18036274.pdf,004095954
11417163,18036275,18036275.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036275,https://data.kb.se/datasets/2016/05/suecia/18036275.pdf,004095955
11418183,18036276,18036276.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036276,https://data.kb.se/datasets/2016/05/suecia/18036276.pdf,004095956
11418198,18036277,18036277.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036277,https://data.kb.se/datasets/2016/05/suecia/18036277.pdf,004095957
11420629,18036278,18036278.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036278,https://data.kb.se/datasets/2016/05/suecia/18036278.pdf,004095958
11420635,18036279,18036279.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036279,https://data.kb.se/datasets/2016/05/suecia/18036279.pdf,004095959
11420644,18036280,18036280.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036280,https://data.kb.se/datasets/2016/05/suecia/18036280.pdf,004095960
11420780,18036281,18036281.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036281,https://data.kb.se/datasets/2016/05/suecia/18036281.pdf,004095961
11420792,18036282,18036282.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036282,https://data.kb.se/datasets/2016/05/suecia/18036282.pdf,004095962
11420795,18036283,18036283.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036283,https://data.kb.se/datasets/2016/05/suecia/18036283.pdf,004095963
11421591,18036284,18036284.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036284,https://data.kb.se/datasets/2016/05/suecia/18036284.pdf,004095964
11421615,18036285,18036285.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036285,https://data.kb.se/datasets/2016/05/suecia/18036285.pdf,004095965
11421639,18036286,18036286.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036286,https://data.kb.se/datasets/2016/05/suecia/18036286.pdf,004095966
11421643,18036287,18036287.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036287,https://data.kb.se/datasets/2016/05/suecia/18036287.pdf,004095967
11422447,18036288,18036288.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036288,https://data.kb.se/datasets/2016/05/suecia/18036288.pdf,004095968
11422459,18036289,18036289.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036289,https://data.kb.se/datasets/2016/05/suecia/18036289.pdf,004095969
11422537,18036290,18036290.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036290,https://data.kb.se/datasets/2016/05/suecia/18036290.pdf,004095970
11422568,18036291,18036291.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036291,https://data.kb.se/datasets/2016/05/suecia/18036291.pdf,004095971
11423019,18036292,18036292.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036292,https://data.kb.se/datasets/2016/05/suecia/18036292.pdf,004095972
11423195,18036293,18036293.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036293,https://data.kb.se/datasets/2016/05/suecia/18036293.pdf,004095973
11427551,18036294,18036294.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036294,https://data.kb.se/datasets/2016/05/suecia/18036294.pdf,004095974
11427851,18036297,18036297.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036297,https://data.kb.se/datasets/2016/05/suecia/18036297.pdf,004095975
11428632,18036298,18036298.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036298,https://data.kb.se/datasets/2016/05/suecia/18036298.pdf,004095976
11433538,18036299,18036299.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036299,https://data.kb.se/datasets/2016/05/suecia/18036299.pdf,004095977
11433568,18036300,18036300.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036300,https://data.kb.se/datasets/2016/05/suecia/18036300.pdf,004095978
11434126,18036301,18036301.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036301,https://data.kb.se/datasets/2016/05/suecia/18036301.pdf,004095979
11434276,18036302,18036302.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036302,https://data.kb.se/datasets/2016/05/suecia/18036302.pdf,004095980
11434301,18036303,18036303.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036303,https://data.kb.se/datasets/2016/05/suecia/18036303.pdf,004095981
11434355,18036304,18036304.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036304,https://data.kb.se/datasets/2016/05/suecia/18036304.pdf,004095982
11435795,18036305,18036305.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036305,https://data.kb.se/datasets/2016/05/suecia/18036305.pdf,004095983
11435817,18036306,18036306.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036306,https://data.kb.se/datasets/2016/05/suecia/18036306.pdf,004095984
11435857,18036307,18036307.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036307,https://data.kb.se/datasets/2016/05/suecia/18036307.pdf,004095985
11435860,18036308,18036308.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036308,https://data.kb.se/datasets/2016/05/suecia/18036308.pdf,004095986
11436020,18036309,18036309.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036309,https://data.kb.se/datasets/2016/05/suecia/18036309.pdf,004095987
11436057,18036310,18036310.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036310,https://data.kb.se/datasets/2016/05/suecia/18036310.pdf,004095988
11437261,18036311,18036311.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036311,https://data.kb.se/datasets/2016/05/suecia/18036311.pdf,004095989
11437320,18036312,18036312.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036312,https://data.kb.se/datasets/2016/05/suecia/18036312.pdf,004095990
11440595,18036313,18036313.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036313,https://data.kb.se/datasets/2016/05/suecia/18036313.pdf,004095991
11440625,18036314,18036314.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036314,https://data.kb.se/datasets/2016/05/suecia/18036314.pdf,004095992
11440633,18036315,18036315.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036315,https://data.kb.se/datasets/2016/05/suecia/18036315.pdf,004095993
11441440,18036316,18036316.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036316,https://data.kb.se/datasets/2016/05/suecia/18036316.pdf,004095994
11441451,18036317,18036317.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036317,https://data.kb.se/datasets/2016/05/suecia/18036317.pdf,004095995
11441490,18036320,18036320.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036320,https://data.kb.se/datasets/2016/05/suecia/18036320.pdf,004095996
11454389,18036322,18036322.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036322,https://data.kb.se/datasets/2016/05/suecia/18036322.pdf,004095997
11454424,18036324,18036324.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036324,https://data.kb.se/datasets/2016/05/suecia/18036324.pdf,004095998
11454594,18036325,18036325.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036325,https://data.kb.se/datasets/2016/05/suecia/18036325.pdf,004095999
11454620,18036328,18036328.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036328,https://data.kb.se/datasets/2016/05/suecia/18036328.pdf,004096000
11456325,18036330,18036330.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036330,https://data.kb.se/datasets/2016/05/suecia/18036330.pdf,004096001
11456350,18036332,18036332.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036332,https://data.kb.se/datasets/2016/05/suecia/18036332.pdf,004096002
11456357,18036334,18036334.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036334,https://data.kb.se/datasets/2016/05/suecia/18036334.pdf,004096003
11456378,18036336,18036336.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036336,https://data.kb.se/datasets/2016/05/suecia/18036336.pdf,004096004
11460123,18036338,18036338.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036338,https://data.kb.se/datasets/2016/05/suecia/18036338.pdf,004096005
11460354,18036340,18036340.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036340,https://data.kb.se/datasets/2016/05/suecia/18036340.pdf,004096006
11460381,18036341,18036341.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036341,https://data.kb.se/datasets/2016/05/suecia/18036341.pdf,004096007
11460418,18036344,18036344.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036344,https://data.kb.se/datasets/2016/05/suecia/18036344.pdf,004096008
11460443,18036345,18036345.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036345,https://data.kb.se/datasets/2016/05/suecia/18036345.pdf,004096009
11462593,18036346,18036346.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036346,https://data.kb.se/datasets/2016/05/suecia/18036346.pdf,004096010
11462619,18036347,18036347.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036347,https://data.kb.se/datasets/2016/05/suecia/18036347.pdf,004096011
11462633,18036348,18036348.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036348,https://data.kb.se/datasets/2016/05/suecia/18036348.pdf,004096012
11480692,18036349,18036349.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036349,https://data.kb.se/datasets/2016/05/suecia/18036349.pdf,004096013
11480837,18036350,18036350.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036350,https://data.kb.se/datasets/2016/05/suecia/18036350.pdf,004096014
11482193,18036351,18036351.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036351,https://data.kb.se/datasets/2016/05/suecia/18036351.pdf,004096015
11482682,18036352,18036352.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036352,https://data.kb.se/datasets/2016/05/suecia/18036352.pdf,004096016
11485270,18036353,18036353.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036353,https://data.kb.se/datasets/2016/05/suecia/18036353.pdf,004096017
11485364,18036354,18036354.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036354,https://data.kb.se/datasets/2016/05/suecia/18036354.pdf,004096018
11498479,18036355,18036355.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036355,https://data.kb.se/datasets/2016/05/suecia/18036355.pdf,004096019
11498572,18036356,18036356.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036356,https://data.kb.se/datasets/2016/05/suecia/18036356.pdf,004096020
11498594,18036357,18036357.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036357,https://data.kb.se/datasets/2016/05/suecia/18036357.pdf,004096021
11499923,18036358,18036358.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036358,https://data.kb.se/datasets/2016/05/suecia/18036358.pdf,004096022
11555129,18036359,18036359.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036359,https://data.kb.se/datasets/2016/05/suecia/18036359.pdf,004096023
11555134,18036360,18036360.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036360,https://data.kb.se/datasets/2016/05/suecia/18036360.pdf,004096024
11556208,18036362,18036362.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036362,https://data.kb.se/datasets/2016/05/suecia/18036362.pdf,004096025
11556241,18036363,18036363.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036363,https://data.kb.se/datasets/2016/05/suecia/18036363.pdf,004096026
11556249,18036365,18036365.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036365,https://data.kb.se/datasets/2016/05/suecia/18036365.pdf,004096027
11556270,18036367,18036367.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036367,https://data.kb.se/datasets/2016/05/suecia/18036367.pdf,004096028
11556222,18036368,18036368.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036368,https://data.kb.se/datasets/2016/05/suecia/18036368.pdf,004096029
11558007,18036369,18036369.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036369,https://data.kb.se/datasets/2016/05/suecia/18036369.pdf,004096030
11558067,18036370,18036370.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036370,https://data.kb.se/datasets/2016/05/suecia/18036370.pdf,004096031
11558078,18036371,18036371.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036371,https://data.kb.se/datasets/2016/05/suecia/18036371.pdf,004096032
11558116,18036373,18036373.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036373,https://data.kb.se/datasets/2016/05/suecia/18036373.pdf,004096033
11558230,18036375,18036375.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036375,https://data.kb.se/datasets/2016/05/suecia/18036375.pdf,004096034
11559743,18036376,18036376.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036376,https://data.kb.se/datasets/2016/05/suecia/18036376.pdf,004096035
11559771,18036378,18036378.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036378,https://data.kb.se/datasets/2016/05/suecia/18036378.pdf,004096036
11559820,18036379,18036379.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036379,https://data.kb.se/datasets/2016/05/suecia/18036379.pdf,004096037
11559943,18036380,18036380.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036380,https://data.kb.se/datasets/2016/05/suecia/18036380.pdf,004096038
11559981,18036381,18036381.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036381,https://data.kb.se/datasets/2016/05/suecia/18036381.pdf,004096039
11560046,18036382,18036382.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036382,https://data.kb.se/datasets/2016/05/suecia/18036382.pdf,004096040
11560063,18036383,18036383.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036383,https://data.kb.se/datasets/2016/05/suecia/18036383.pdf,004096041
11561542,18036384,18036384.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036384,https://data.kb.se/datasets/2016/05/suecia/18036384.pdf,004096042
11561599,18036386,18036386.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036386,https://data.kb.se/datasets/2016/05/suecia/18036386.pdf,004096043
11561658,18036387,18036387.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036387,https://data.kb.se/datasets/2016/05/suecia/18036387.pdf,004096044
11561670,18036388,18036388.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036388,https://data.kb.se/datasets/2016/05/suecia/18036388.pdf,004096045
11561699,18036389,18036389.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036389,https://data.kb.se/datasets/2016/05/suecia/18036389.pdf,004096046
11561929,18036390,18036390.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036390,https://data.kb.se/datasets/2016/05/suecia/18036390.pdf,004096047
11562705,18036391,18036391.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036391,https://data.kb.se/datasets/2016/05/suecia/18036391.pdf,004096048
11562756,18036392,18036392.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036392,https://data.kb.se/datasets/2016/05/suecia/18036392.pdf,004096049
11562869,18036393,18036393.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036393,https://data.kb.se/datasets/2016/05/suecia/18036393.pdf,004096050
11562874,18036394,18036394.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036394,https://data.kb.se/datasets/2016/05/suecia/18036394.pdf,004096051
11565569,18036395,18036395.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036395,https://data.kb.se/datasets/2016/05/suecia/18036395.pdf,004096052
11565588,18036396,18036396.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036396,https://data.kb.se/datasets/2016/05/suecia/18036396.pdf,004096053
11565605,18036397,18036397.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036397,https://data.kb.se/datasets/2016/05/suecia/18036397.pdf,004096054
11565667,18036398,18036398.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036398,https://data.kb.se/datasets/2016/05/suecia/18036398.pdf,004096055
11565738,18036399,18036399.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036399,https://data.kb.se/datasets/2016/05/suecia/18036399.pdf,004096056
11565765,18036401,18036401.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036401,https://data.kb.se/datasets/2016/05/suecia/18036401.pdf,004096057
11566438,18036403,18036403.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036403,https://data.kb.se/datasets/2016/05/suecia/18036403.pdf,004096058
11566445,18036405,18036405.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036405,https://data.kb.se/datasets/2016/05/suecia/18036405.pdf,004096059
11566514,18036406,18036406.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036406,https://data.kb.se/datasets/2016/05/suecia/18036406.pdf,004096060
11566571,18036409,18036409.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036409,https://data.kb.se/datasets/2016/05/suecia/18036409.pdf,004096061
11566857,18036410,18036410.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036410,https://data.kb.se/datasets/2016/05/suecia/18036410.pdf,004096062
11567352,18036411,18036411.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036411,https://data.kb.se/datasets/2016/05/suecia/18036411.pdf,004096063
