LIBRIS_ID	Sigel	Location_Code_852$c	Placering_852$h$l
19627455	Jon	PLAN1	306 CROU
465031757	Jon	PLAN1	306 CULT
10332675	Jon	PLAN1	306 CULT
10400870	Jon	PLAN1	306 CULT
8286876	Jon	PLAN1	306 CULT
9420229	Jon	PLAN1	306 CULT
415183782	Jon	PLAN1	306 CYBE
v491bj94sjvkg5xp	Jon	PLAN1	306 DALZ
11614540	Jon	PLAN1	306 DEMI
12148416	Jon	PLAN1	306 DEMI
8311987	Jon	PLAN1	306 DOUG
12163746	Jon	PLAN1	306 DRUG
9681044	Jon	PLAN1	306 DRUG
9171390634	Jon	PLAN1	306 DUER
9171392971	Jon	PLAN1	306 DUER
9171393951	Jon	PLAN1	306 DUER
8293072	Jon	PLAN1	306 EAGL
8371306	Jon	PLAN1	306 EAGL
13480554	Jon	PLAN1	306 EHN
8352380	Jon	PLAN1	306 EHN
9177987888	Jon	PLAN1	306 EHN
11361916	Jon	PLAN1	306 EKST
9174869604	Jon	PLAN1	306 ELIA
415161614	Jon	PLAN1	306 ENCY
4917475	Jon	PLAN1	306 ENCY
4918345	Jon	PLAN1	306 ENCY
8286459	Jon	PLAN1	306 ENCY
9179240631	Jon	PLAN1	306 ERIC
10864578	Jon	PLAN1	306 ERIK
9175663414	Jon	PLAN1	306 ERIX
11491975	Jon	PLAN1	306 ETNO
10559971	Jon	PLAN1	306 EVER
13819439	Jon	PLAN1	306 EVER
9171392025	Jon	PLAN1	306 FEAT
13981989	Jon	PLAN1	306 FORN
5692583	Jon	PLAN1	306 FORN
9170142548	Jon	PLAN1	306 FORS
803976259	Jon	PLAN1	306 FOWL
8352239	Jon	PLAN1	306 FRYK
9924584643	Jon	PLAN1	306 GADD
761913386	Jon	PLAN1	306 GANN
465026095	Jon	PLAN1	306 GANS
6862608	Jon	PLAN1	306 GEER
4467162	Jon	PLAN1	306 GEER
mww2535dknp9p6z1	Jon	PLAN1	306 GILL
803983212	Jon	PLAN1	306 GLOB
8843502	Jon	PLAN1	306 GODW
712665234	Jon	PLAN1	306 GREE
4868641	Jon	PLAN1	306 HALL
5014904	Jon	PLAN1	306 HAND
8943626	Jon	PLAN1	306 HANE
231076223	Jon	PLAN1	306 HANN
17844789	Jon	PLAN1	306 HANN
12300166	Jon	PLAN1	306 HAPP
22163416	Jon	PLAN1	306 HARR
11931741	Jon	PLAN1	306 HAST
13145793	Jon	PLAN1	306 HELD
9163092891	Jon	PLAN1	306 HELG
19084345	Jon	PLAN1	306 HEND
11863495	Jon	PLAN1	306 HOFS
12294014	Jon	PLAN1	306 HOFS
8940590	Jon	PLAN1	306 HOOK
9122008047	Jon	PLAN1	306 HORG
11298019	Jon	PLAN1	306 HU
9152215296	Jon	PLAN1	306 HÄGE
9422928	Jon	PLAN1	306 INGL
11773506	Jon	PLAN1	306 INST
8961776	Jon	PLAN1	306 INTE
11297401	Jon	PLAN1	306 INTR
5020369	Jon	PLAN1	306 INVE
9119702728	Jon	PLAN1	306 JARR
12295591	Jon	PLAN1	306 JÖNS
9173247073	Jon	PLAN1	306 KARL
11897495	Jon	PLAN1	306 KEY
4916632	Jon	PLAN1	306 KEY
915060306X	Jon	PLAN1	306 KJEL
10212014	Jon	PLAN1	306 KLIN
913600622X	Jon	PLAN1	306 KRON
10356756	Jon	PLAN1	306 KULT
10386640	Jon	PLAN1	306 KULT
10473544	Jon	PLAN1	306 KULT
9162132	Jon	PLAN1	306 KULT
9517100590	Jon	PLAN1	306 KULT
10396736	Jon	PLAN1	306 LASH
745006825	Jon	PLAN1	306 LATO
12093608	Jon	PLAN1	306 LEVI
8619317	Jon	PLAN1	306 LEWE
11267064	Jon	PLAN1	306 LIND
9709835	Jon	PLAN1	306 LINN
8352506	Jon	PLAN1	306 LIV
11485796	Jon	PLAN1	306 MACQ
20915022	Jon	PLAN1	306 MACQ
917844327X	Jon	PLAN1	306 MAGN
226504484	Jon	PLAN1	306 MARC
11600554	Jon	PLAN1	306 MCDO
8435297	Jon	PLAN1	306 MIEG
11660082	Jon	PLAN1	306 MILL
12192162	Jon	PLAN1	306 MINK
9145188	Jon	PLAN1	306 MODE
8200549	Jon	PLAN1	306 MOOR
9134511105	Jon	PLAN1	306 NAIS
9171394265	Jon	PLAN1	306 NATI
9432255	Jon	PLAN1	306 NEDK
8430166	Jon	PLAN1	306 NOOT
12731960	Jon	PLAN1	306 NORM
4884294	Jon	PLAN1	306 ORTE
465001645	Jon	PLAN1	306 PELL
22695966	Jon	PLAN1	306 PENN
21574763	Jon	PLAN1	306 PERS
10085985	Jon	PLAN1	306 PHIL
18541573	Jon	PLAN1	306 POME
9144014139	Jon	PLAN1	306 POPU
9171395075	Jon	PLAN1	306 POPU
19663638	Jon	PLAN1	306 PRIV
684832836	Jon	PLAN1	306 PUTN
10092882	Jon	PLAN1	306 PUTN
9171508279	Jon	PLAN1	306 PUTN
803978820	Jon	PLAN1	306 QUES
10441395	Jon	PLAN1	306 REDI
8291390	Jon	PLAN1	306 RETH
9163409194	Jon	PLAN1	306 RING
10510979	Jon	PLAN1	306 RITZ
803981864	Jon	PLAN1	306 ROBE
17389638	Jon	PLAN1	306 ROUT
18596693	Jon	PLAN1	306 RÖNN
9144001037	Jon	PLAN1	306 SAMT
11902719	Jon	PLAN1	306 SAMU
9042745	Jon	PLAN1	306 SANN
393308790	Jon	PLAN1	306 SENN
9197042927	Jon	PLAN1	306 SILL
803986513	Jon	PLAN1	306 SIMM
9171530444	Jon	PLAN1	306 SKOG
1840143657	Jon	PLAN1	306 SOCI
18467251	Jon	PLAN1	306 SOCI
11588383	Jon	PLAN1	306 STER
748608028	Jon	PLAN1	306 STOR
12747249	Jon	PLAN1	306 STOR
21580493	Jon	PLAN1	306 STOR
9604489	Jon	PLAN1	306 STRI
415088038	Jon	PLAN1	306 STUA
12458793	Jon	PLAN1	306 STUA
9813456	Jon	PLAN1	306 SUBC
081337863X	Jon	PLAN1	306 THOM
847684091	Jon	PLAN1	306 TILL
9900184181	Jon	PLAN1	306 TOFF
745613373	Jon	PLAN1	306 TOML
9144009356	Jon	PLAN1	306 TRON
9329397	Jon	PLAN1	306 TRÄL
11372667	Jon	PLAN1	306 UNDE
12029332	Jon	PLAN1	306 WALL
12767823	Jon	PLAN1	306 WHIT
19473222	Jon	PLAN1	306 WICK
226899217	Jon	PLAN1	306 WILL
10144098	Jon	PLAN1	306 WILL
521782953	Jon	PLAN1	306 WINT
22509518	Jon	PLAN1	306 WUTH
8294552	Jon	PLAN1	306 YOUN
10526814	Jon	PLAN1	306 YOUT
9027391	Jon	PLAN1	306 YUDI
9174862391	Jon	PLAN1	306 ÖSTE
10939885	Jon	PLAN1	306.09485 AHRN
10645909	Jon	PLAN1	306.09485 ANDE
7421538	Jon	PLAN1	306.09485 ASPL
9173000078	Jon	PLAN1	306.09485 BAER
10135179	Jon	PLAN1	306.09485 BERG
11808649	Jon	PLAN1	306.09485 BERG
17843304	Jon	PLAN1	306.09485 BERG
9155042465	Jon	PLAN1	306.09485 BERG
9179662080	Jon	PLAN1	306.09485 BLOM
9853312	Jon	PLAN1	306.09485 EHN
11878943	Jon	PLAN1	306.09485 EKMA
10086011	Jon	PLAN1	306.09485 ERIC
19413562	Jon	PLAN1	306.09485 FOLK
9178100275	Jon	PLAN1	306.09485 FOUG
9945466	Jon	PLAN1	306.09485 FREN
10211981	Jon	PLAN1	306.09485 HANS
12747345	Jon	PLAN1	306.09485 HITL
9172033541	Jon	PLAN1	306.09485 HÄGG
9759105	Jon	PLAN1	306.09485 I
9155416489	Jon	PLAN1	306.09485 JANS
10114926	Jon	PLAN1	306.09485 JARL
20799177	Jon	PLAN1	306.09485 JOHA
18773496	Jon	PLAN1	306.09485 KAMP
9144006284	Jon	PLAN1	306.09485 KARL
20821826	Jon	PLAN1	306.09485 KORN
11235967	Jon	PLAN1	306.09485 KULT
12016299	Jon	PLAN1	306.09485 KULT
12119743	Jon	PLAN1	306.09485 KULT
8696686	Jon	PLAN1	306.09485 KULT
9177986547	Jon	PLAN1	306.09485 KULT
9884513	Jon	PLAN1	306.09485 KULT
19737357	Jon	PLAN1	306.09485 KYLH
9178430801	Jon	PLAN1	306.09485 LARS
9179665578	Jon	PLAN1	306.09485 LEFF
9658494	Jon	PLAN1	306.09485 LEGN
9170211019	Jon	PLAN1	306.09485 LEVA
9171084797	Jon	PLAN1	306.09485 LILJ
9170341141	Jon	PLAN1	306.09485 LO
917034115X	Jon	PLAN1	306.09485 LO
9907056847	Jon	PLAN1	306.09485 LO
8891969	Jon	PLAN1	306.09485 LUND
7752716	Jon	PLAN1	306.09485 MÖRC
19b53jmmzwsbpsw4	Jon	PLAN1	306.09485 NATI
9155413498	Jon	PLAN1	306.09485 NILS
9165406	Jon	PLAN1	306.09485 NILS
9118533825	Jon	PLAN1	306.09485 OHLA
9155413730	Jon	PLAN1	306.09485 OLAI
10547608	Jon	PLAN1	306.09485 OLAU
917174133X	Jon	PLAN1	306.09485 PETE
9173826197	Jon	PLAN1	306.09485 PETE
10042872	Jon	PLAN1	306.09485 SIGN
10164914	Jon	PLAN1	306.09485 SIGN
10305719	Jon	PLAN1	306.09485 SIGN
10435131	Jon	PLAN1	306.09485 SIGN
10599813	Jon	PLAN1	306.09485 SIGN
11325660	Jon	PLAN1	306.09485 SIGN
9620605	Jon	PLAN1	306.09485 SIGN
9883296	Jon	PLAN1	306.09485 SIGN
9178430658	Jon	PLAN1	306.09485 SJÖG
9155408710	Jon	PLAN1	306.09485 STAD
9712461	Jon	PLAN1	306.09485 STAD
10433243	Jon	PLAN1	306.09485 SUND
8464561	Jon	PLAN1	306.09485 SVEN
9122015345	Jon	PLAN1	306.09485 TOLE
9171740120	Jon	PLAN1	306.09485 UTTE
10049184	Jon	PLAN1	306.2 BERG
18546257	Jon	PLAN1	306.2 BERG
12295342	Jon	PLAN1	306.2 BÄCK
19362306	Jon	PLAN1	306.2 CHAB
19650363	Jon	PLAN1	306.2 CLEM
11810451	Jon	PLAN1	306.2 COLL
11267063	Jon	PLAN1	306.2 DAHL
9171730923	Jon	PLAN1	306.2 DELA
673464261	Jon	PLAN1	306.2 ECON
10579878	Jon	PLAN1	306.2 FALU
11135079	Jon	PLAN1	306.2 FALU
9122817	Jon	PLAN1	306.2 GIDD
12092389	Jon	PLAN1	306.2 GLAS
13989667	Jon	PLAN1	306.2 HAND
12233181	Jon	PLAN1	306.2 HARP
9117956	Jon	PLAN1	306.2 KUML
8401686	Jon	PLAN1	306.2 LANE
9759213	Jon	PLAN1	306.2 LOVE
12337896	Jon	PLAN1	306.2 MAN
21925005	Jon	PLAN1	306.2 MONB
19607823	Jon	PLAN1	306.2 NASH
9176362795	Jon	PLAN1	306.2 NILS
hrj9g0dtfq4rb0sx	Jon	PLAN1	306.2 NUSS
10440266	Jon	PLAN1	306.2 OXFO
17165796	Jon	PLAN1	306.2 PARA
10554024	Jon	PLAN1	306.2 POLI
3545934	Jon	PLAN1	306.2 POLI
3545935	Jon	PLAN1	306.2 POLI
3545936	Jon	PLAN1	306.2 POLI
3545937	Jon	PLAN1	306.2 POLI
7274877	Jon	PLAN1	306.2 POLI
9255945	Jon	PLAN1	306.2 POLI
9406454	Jon	PLAN1	306.2 POLI
691078890	Jon	PLAN1	306.2 PUTN
12237283	Jon	PLAN1	306.2 PUTN
10163978	Jon	PLAN1	306.2 SASS
8286636	Jon	PLAN1	306.2 SHOR
074561213X	Jon	PLAN1	306.2 STRE
745625495	Jon	PLAN1	306.2 THOM
8420410	Jon	PLAN1	306.2 THÖR
10245288	Jon	PLAN1	306.2 ZIRA
415171903	Jon	PLAN1	306.3 ACTI
11061019	Jon	PLAN1	306.3 AGEI
11777736	Jon	PLAN1	306.3 AKER
11380409	Jon	PLAN1	306.3 ALLT
13879434	Jon	PLAN1	306.3 ASPE
4842287	Jon	PLAN1	306.3 BAGO
761956913	Jon	PLAN1	306.3 BAUD
8293788	Jon	PLAN1	306.3 BECK
20144734	Jon	PLAN1	306.3 BENG
16419388	Jon	PLAN1	306.3 BJER
8941449	Jon	PLAN1	306.3 BLAC
22421587	Jon	PLAN1	306.3 BOLT
8810788	Jon	PLAN1	306.3 BOUR
9533574	Jon	PLAN1	306.3 BRUN
12228201	Jon	PLAN1	306.3 BUCK
11479668	Jon	PLAN1	306.3 CONS
19509014	Jon	PLAN1	306.3 CROS
12240319	Jon	PLAN1	306.3 DITT
17371698	Jon	PLAN1	306.3 DOUG
11451449	Jon	PLAN1	306.3 DU
10239212	Jon	PLAN1	306.3 ECON
15416893	Jon	PLAN1	306.3 EKON
8426175	Jon	PLAN1	306.3 EKON
12148394	Jon	PLAN1	306.3 ELGA
11812230	Jon	PLAN1	306.3 ENTR
14714391	Jon	PLAN1	306.3 ENTR
10204585	Jon	PLAN1	306.3 FAMI
10291081	Jon	PLAN1	306.3 FRIE
12455784	Jon	PLAN1	306.3 GEOR
12657171	Jon	PLAN1	306.3 HAND
9670537	Jon	PLAN1	306.3 HAND
9123606	Jon	PLAN1	306.3 HANS
19352928	Jon	PLAN1	306.3 HORN
14742588	Jon	PLAN1	306.3 HÅRD
10123542	Jon	PLAN1	306.3 INEQ
9189604016	Jon	PLAN1	306.3 JÖNS
9796409	Jon	PLAN1	306.3 LIVE
11208484	Jon	PLAN1	306.3 LIVI
8311462	Jon	PLAN1	306.3 MARK
9495124	Jon	PLAN1	306.3 MARK
10094478	Jon	PLAN1	306.3 MART
11465350	Jon	PLAN1	306.3 MATT
761952144	Jon	PLAN1	306.3 MILE
9724357	Jon	PLAN1	306.3 MOOR
6189671	Jon	PLAN1	306.3 NETW
9047877	Jon	PLAN1	306.3 NEW
8737415	Jon	PLAN1	306.3 NIXO
9157803668	Jon	PLAN1	306.3 PASS
10074905	Jon	PLAN1	306.3 PATE
9986634	Jon	PLAN1	306.3 PEOP
8905960	Jon	PLAN1	306.3 PFEF
9172033053	Jon	PLAN1	306.3 PIGG
5602145	Jon	PLAN1	306.3 PROD
761961011	Jon	PLAN1	306.3 RITZ
12640880	Jon	PLAN1	306.3 RUEF
21811619	Jon	PLAN1	306.3 SAX
13535181	Jon	PLAN1	306.3 SITU
13553404	Jon	PLAN1	306.3 SKOG
8504305	Jon	PLAN1	306.3 SMAR
10395550	Jon	PLAN1	306.3 SOCI
14751616	Jon	PLAN1	306.3 SOCI
17754939	Jon	PLAN1	306.3 SOCI
8290659	Jon	PLAN1	306.3 SOCI
9930742832	Jon	PLAN1	306.3 SONE
17717134	Jon	PLAN1	306.3 STIL
13921528	Jon	PLAN1	306.3 STYH
11659186	Jon	PLAN1	306.3 TIME
10157576	Jon	PLAN1	306.3 TONK
521620732	Jon	PLAN1	306.3 WANK
20692705	Jon	PLAN1	306.3 WATS
12238809	Jon	PLAN1	306.3 ZIZE
20045039	Jon	PLAN1	306.36 AGEV
22407972	Jon	PLAN1	306.36 AKIN
917139365X	Jon	PLAN1	306.36 ALLV
12194424	Jon	PLAN1	306.36 ARBE
9828203	Jon	PLAN1	306.36 ARBE
9173730688	Jon	PLAN1	306.36 AURE
7648010	Jon	PLAN1	306.36 BERG
11194587	Jon	PLAN1	306.36 BOYE
4ddj0zlh29jl2bnb	Jon	PLAN1	306.36 BRAC
12142628	Jon	PLAN1	306.36 BRIN
7284798	Jon	PLAN1	306.36 BRYT
11496428	Jon	PLAN1	306.36 CACH
19439009	Jon	PLAN1	306.36 CONT
21635222	Jon	PLAN1	306.36 CULB
9829445	Jon	PLAN1	306.36 DANE
10430583	Jon	PLAN1	306.36 DELA
333339800	Jon	PLAN1	306.36 DURK
9996489	Jon	PLAN1	306.36 EDGE
9928541957	Jon	PLAN1	306.36 ERIK
9491581	Jon	PLAN1	306.36 FAMI
gqwmt5j0dhf52wzs	Jon	PLAN1	306.36 GLOB
9171731482	Jon	PLAN1	306.36 GORZ
22619704	Jon	PLAN1	306.36 GRAE
12452435	Jon	PLAN1	306.36 GRAT
17157089	Jon	PLAN1	306.36 GRIN
761913556	Jon	PLAN1	306.36 HAND
10142328	Jon	PLAN1	306.36 HARR
10527586	Jon	PLAN1	306.36 HARR
10741764	Jon	PLAN1	306.36 HARR
415017033	Jon	PLAN1	306.36 HAWO
9579586	Jon	PLAN1	306.36 HUMA
9459910	Jon	PLAN1	306.36 HUNT
10906713	Jon	PLAN1	306.36 INDI
20913034	Jon	PLAN1	306.36 JAME
915061407X	Jon	PLAN1	306.36 JOHA
21818099	Jon	PLAN1	306.36 KARA
13654839	Jon	PLAN1	306.36 KARL
300041217	Jon	PLAN1	306.36 KARR
7778833	Jon	PLAN1	306.36 KELL
918914015X	Jon	PLAN1	306.36 KOKT
5027996	Jon	PLAN1	306.36 LOVE
21634726	Jon	PLAN1	306.36 MOOR
14717891	Jon	PLAN1	306.36 NEGR
4718877	Jon	PLAN1	306.36 NIPP
7233063	Jon	PLAN1	306.36 OLLS
16989010	Jon	PLAN1	306.36 PAUL
9195808	Jon	PLAN1	306.36 ROBE
10293883	Jon	PLAN1	306.36 ROBI
13904280	Jon	PLAN1	306.36 SALL
9580073	Jon	PLAN1	306.36 SCHR
8799593	Jon	PLAN1	306.36 SEGA
13608795	Jon	PLAN1	306.36 SELB
9179240666	Jon	PLAN1	306.36 SOMM
11293475	Jon	PLAN1	306.36 THOM
5fz4f80g3sn7cg83	Jon	PLAN1	306.36 THOM
9171929614	Jon	PLAN1	306.36 VIKS
3462021435	Jon	PLAN1	306.36 WALL
19424079	Jon	PLAN1	306.36 WEIS
14672366	Jon	PLAN1	306.36 WILL
9185258032	Jon	PLAN1	306.36 WILL
14857778	Jon	PLAN1	306.36 WORK
9610270	Jon	PLAN1	306.36 WORK
9176682714	Jon	PLAN1	306.36 ÅBER
17094855	Jon	PLAN1	306.36 ÖSTL
8736985	Jon	PLAN1	306.4 ALEX
9523069	Jon	PLAN1	306.4 APPL
11233633	Jon	PLAN1	306.4 ARVI
17368002	Jon	PLAN1	306.4 BART
8283666	Jon	PLAN1	306.4 BENN
8353988	Jon	PLAN1	306.4 BERG
10326536	Jon	PLAN1	306.4 BODY
12454045	Jon	PLAN1	306.4 BOSS
11727887	Jon	PLAN1	306.4 BRAG
8304049	Jon	PLAN1	306.4 BURK
8280494	Jon	PLAN1	306.4 CAIL
10215394	Jon	PLAN1	306.4 CHAN
16542400	Jon	PLAN1	306.4 CODA
10627127	Jon	PLAN1	306.4 COMM
10088829	Jon	PLAN1	306.4 COMP
70921326	Jon	PLAN1	306.4 CORD
074561535X	Jon	PLAN1	306.4 CULT
8765010	Jon	PLAN1	306.4 CULT
20876872	Jon	PLAN1	306.4 CURR
9361570	Jon	PLAN1	306.4 DOLF
9175040824	Jon	PLAN1	306.4 EDGR
9144015577	Jon	PLAN1	306.4 EFTE
12681617	Jon	PLAN1	306.4 EMBO
11864908	Jon	PLAN1	306.4 ERIC
9970906	Jon	PLAN1	306.4 ERIC
9940981	Jon	PLAN1	306.4 EXPE
019875146X	Jon	PLAN1	306.4 FEMI
1556423837	Jon	PLAN1	306.4 FIDL
4717082	Jon	PLAN1	306.4 FINE
041507875X	Jon	PLAN1	306.4 FISK
415078768	Jon	PLAN1	306.4 FISK
11610580	Jon	PLAN1	306.4 FLEI
12047353	Jon	PLAN1	306.4 FLOR
9185270415	Jon	PLAN1	306.4 FRIT
8283703	Jon	PLAN1	306.4 FROS
312229437	Jon	PLAN1	306.4 GILE
16763217	Jon	PLAN1	306.4 GUST
067481200X	Jon	PLAN1	306.4 HACK
9764178	Jon	PLAN1	306.4 HACK
4716596	Jon	PLAN1	306.4 HALB
12282241	Jon	PLAN1	306.4 HAND
8286510	Jon	PLAN1	306.4 HANN
19539828	Jon	PLAN1	306.4 HANS
10912213	Jon	PLAN1	306.4 HARD
12052592	Jon	PLAN1	306.4 HJOR
18570855	Jon	PLAN1	306.4 HOWS
9396223	Jon	PLAN1	306.4 HUIZ
17081279	Jon	PLAN1	306.4 HYLT
19403643	Jon	PLAN1	306.4 HÖGB
4918830	Jon	PLAN1	306.4 INTE
8817702	Jon	PLAN1	306.4 INTE
20048894	Jon	PLAN1	306.4 JARR
10255416	Jon	PLAN1	306.4 JOVC
10030059	Jon	PLAN1	306.4 KALL
8364639	Jon	PLAN1	306.4 KASP
205273602	Jon	PLAN1	306.4 KELL
9062001	Jon	PLAN1	306.4 KUNS
18042155	Jon	PLAN1	306.4 LAND
17024668	Jon	PLAN1	306.4 LARS
11811902	Jon	PLAN1	306.4 LE
4718328	Jon	PLAN1	306.4 LEVI
074561437X	Jon	PLAN1	306.4 LONG
5141590	Jon	PLAN1	306.4 LONG
10625924	Jon	PLAN1	306.4 LUND
11823790	Jon	PLAN1	306.4 LUND
9178443229	Jon	PLAN1	306.4 LUND
5692018	Jon	PLAN1	306.4 LUPT
415150833	Jon	PLAN1	306.4 MANN
16548998	Jon	PLAN1	306.4 MARS
9185270326	Jon	PLAN1	306.4 MATT
12103004	Jon	PLAN1	306.4 MCGO
10461980	Jon	PLAN1	306.4 MOOR
17954578	Jon	PLAN1	306.4 MURP
9971847	Jon	PLAN1	306.4 MUSI
10713333	Jon	PLAN1	306.4 MÄYR
080397793X	Jon	PLAN1	306.4 NEW
12281827	Jon	PLAN1	306.4 NEW
11764694	Jon	PLAN1	306.4 NYCK
18050583	Jon	PLAN1	306.4 ON
21554889	Jon	PLAN1	306.4 PENN
803984103	Jon	PLAN1	306.4 POTT
8929756	Jon	PLAN1	306.4 RATC
4918831	Jon	PLAN1	306.4 ROCH
17177140	Jon	PLAN1	306.4 ROUT
11679954	Jon	PLAN1	306.4 SAYR
521275601	Jon	PLAN1	306.4 SCIE
11766587	Jon	PLAN1	306.4 SHAP
803989334	Jon	PLAN1	306.4 SHOT
10124877	Jon	PLAN1	306.4 SMEL
19667489	Jon	PLAN1	306.4 SMIT
19650254	Jon	PLAN1	306.4 SOCI
14218889	Jon	PLAN1	306.4 SPRA
12041014	Jon	PLAN1	306.4 STAG
19647641	Jon	PLAN1	306.4 STEB
9828106	Jon	PLAN1	306.4 STRA
21603427	Jon	PLAN1	306.4 TEIT
19962201	Jon	PLAN1	306.4 TRAN
9189422538	Jon	PLAN1	306.4 TURI
8656231	Jon	PLAN1	306.4 UPPL
8815927	Jon	PLAN1	306.4 WAHL
8991747	Jon	PLAN1	306.4 WALL
9147062282	Jon	PLAN1	306.4 WENN
199240531	Jon	PLAN1	306.4 WHIT
9638331	Jon	PLAN1	306.4 YEAR
4921970	Jon	PLAN1	306.43 AUDI
14083701	Jon	PLAN1	306.43 BAUM
5845004	Jon	PLAN1	306.43 BERN
19477335	Jon	PLAN1	306.43 BORO
10971210	Jon	PLAN1	306.43 BOUR
19655271	Jon	PLAN1	306.43 CONT
10972453	Jon	PLAN1	306.43 DAVI
10093027	Jon	PLAN1	306.43 EDUC
12061444	Jon	PLAN1	306.43 EDUC
12235040	Jon	PLAN1	306.43 FENW
16977955	Jon	PLAN1	306.43 FONS
10212697	Jon	PLAN1	306.43 GUST
11165648	Jon	PLAN1	306.43 HOW
14294078	Jon	PLAN1	306.43 IDEN
8284224	Jon	PLAN1	306.43 KENW
17774788	Jon	PLAN1	306.43 KNOW
18435347	Jon	PLAN1	306.43 KNOW
9905460284	Jon	PLAN1	306.43 KULT
8287515	Jon	PLAN1	306.43 KUMA
11846117	Jon	PLAN1	306.43 LEAR
10670150	Jon	PLAN1	306.43 MENI
13541528	Jon	PLAN1	306.43 MOOR
9633860	Jon	PLAN1	306.43 PEDA
19749221	Jon	PLAN1	306.43 PERS
9175710	Jon	PLAN1	306.43 PERS
12092719	Jon	PLAN1	306.43 RICH
11711170	Jon	PLAN1	306.43 ROUT
415198135	Jon	PLAN1	306.43 SOCI
415198143	Jon	PLAN1	306.43 SOCI
415198151	Jon	PLAN1	306.43 SOCI
041519816X	Jon	PLAN1	306.43 SOCI
13520096	Jon	PLAN1	306.43 SOCI
9759269	Jon	PLAN1	306.43 SOCI
20036384	Jon	PLAN1	306.43 SUPE
13891823	Jon	PLAN1	306.43 THOR
22524854	Jon	PLAN1	306.43 THOR
11783229	Jon	PLAN1	306.43 TODD
12447982	Jon	PLAN1	306.43 TOOL
11235293	Jon	PLAN1	306.43 TORR
12073701	Jon	PLAN1	306.43 ÅKER
10105083	Jon	PLAN1	306.44 AXEL
21628849	Jon	PLAN1	306.44 BARR
9994167	Jon	PLAN1	306.44 BEYO
10076119	Jon	PLAN1	306.44 BILI
10269944	Jon	PLAN1	306.44 BJÖR
11784991	Jon	PLAN1	306.44 BLOM
745600972	Jon	PLAN1	306.44 BOUR
11438547	Jon	PLAN1	306.44 BROP
9144018452	Jon	PLAN1	306.44 BÖRE
11285497	Jon	PLAN1	306.44 CHAM
8965642	Jon	PLAN1	306.44 CHIL
5558220	Jon	PLAN1	306.44 CHOU
8892476	Jon	PLAN1	306.44 CLAS
9412334	Jon	PLAN1	306.44 COAT
12149200	Jon	PLAN1	306.44 COMM
5602358	Jon	PLAN1	306.44 DELI
10114608	Jon	PLAN1	306.44 DIAL
18513170	Jon	PLAN1	306.44 DORR
13914382	Jon	PLAN1	306.44 ECKE
10275599	Jon	PLAN1	306.44 EDLU
14733425	Jon	PLAN1	306.44 EDWA
11485799	Jon	PLAN1	306.44 EINA
9144013159	Jon	PLAN1	306.44 EINA
12166376	Jon	PLAN1	306.44 EMBO
745606741	Jon	PLAN1	306.44 FAIR
11837370	Jon	PLAN1	306.44 FAIR
16999749	Jon	PLAN1	306.44 FAIR
13577325	Jon	PLAN1	306.44 FLER
9933711989	Jon	PLAN1	306.44 FORS
11274210	Jon	PLAN1	306.44 GEE
20120455	Jon	PLAN1	306.44 GEE
4923624	Jon	PLAN1	306.44 GEND
9037949	Jon	PLAN1	306.44 HAND
9579826	Jon	PLAN1	306.44 HAND
13890107	Jon	PLAN1	306.44 HOLM
16601003	Jon	PLAN1	306.44 HORN
9402323	Jon	PLAN1	306.44 HUAN
10253996	Jon	PLAN1	306.44 KARL
10233298	Jon	PLAN1	306.44 KLEM
9181132	Jon	PLAN1	306.44 KOES
194372146	Jon	PLAN1	306.44 KRAM
12130044	Jon	PLAN1	306.44 LANG
13362732	Jon	PLAN1	306.44 LANG
12015538	Jon	PLAN1	306.44 LANG
5546323	Jon	PLAN1	306.44 MALO
16851240	Jon	PLAN1	306.44 MCHW
19457033	Jon	PLAN1	306.44 MELI
9119552521	Jon	PLAN1	306.44 MELI
10415080	Jon	PLAN1	306.44 MER
911971842X	Jon	PLAN1	306.44 MER
12155922	Jon	PLAN1	306.44 MILL
10658656	Jon	PLAN1	306.44 MONT
12347752	Jon	PLAN1	306.44 MULT
8324168	Jon	PLAN1	306.44 MULT
471490962	Jon	PLAN1	306.44 NEW
16727901	Jon	PLAN1	306.44 NEW
11814515	Jon	PLAN1	306.44 NORR
19111459	Jon	PLAN1	306.44 PARK
11777650	Jon	PLAN1	306.44 PELT
11784787	Jon	PLAN1	306.44 PENN
9181025	Jon	PLAN1	306.44 POLI
19728791	Jon	PLAN1	306.44 RESE
20886295	Jon	PLAN1	306.44 RESE
5479568	Jon	PLAN1	306.44 SILV
13625199	Jon	PLAN1	306.44 SIMP
10124184	Jon	PLAN1	306.44 SOCI
14224926	Jon	PLAN1	306.44 SOCI
18081569	Jon	PLAN1	306.44 SOCI
8979999	Jon	PLAN1	306.44 SPOL
11816649	Jon	PLAN1	306.44 SPRÅ
4922018	Jon	PLAN1	306.44 STOC
19873490	Jon	PLAN1	306.44 SVEN
7274889	Jon	PLAN1	306.44 SVER
10167600	Jon	PLAN1	306.44 TAGL
9144347219	Jon	PLAN1	306.44 TAL
11222760	Jon	PLAN1	306.44 TEKN
18850801	Jon	PLAN1	306.44 TRED
8275968	Jon	PLAN1	306.44 TRUD
8384172	Jon	PLAN1	306.44 TVÅS
