bibid dubblett radera	bibid korrekt post	SPI NR	PostNR
7kp6jks95snsn52l	18761141	(SPI)557903	37483
frwdqr0mcps3d3pc	1012715	(SPI)557842	37489
n04mz073lm1kwgth	265607	(SPI)557809	37501
w7cv67gctbl3h5xc	22448026	(SPI)557798	37503
0bgz9bkhx0fsgjrm	19751126	(SPI)557635	37505
z9fx89jkwxqdbb6s	19750620	(SPI)557574	37509
2dj1cdmq0t4d8hqt	12239443	(SPI)557572	37511
6jn5hjrw4g3tsgn5	11325773	(SPI)557569	37513
9mr8lmv170vkl96d	19750546	(SPI)557551	37515
w7cv67grtpnpwp65	19750295	(SPI)557336	37523
2dj1cdn00l9gzjpj	19750245	(SPI)557335	37525
p15n019qm061k83g	19749545	(SPI)557230	37531
w7cv67h4t71hghmz	22431796	(SPI)557176	37541
z9fx89k7wshhpm12	19741660	(SPI)557173	37543
kw1jvw5zh0mrmd7q	19740680	(SPI)557041	37549
n04mz083lnff2m1f	19740148	(SPI)557033	37551
z9fx89khwzzll0nb	17171077	(SPI)556946	37557
htzgst3df2zld1j5	22424673	(SPI)556681	37575
z9fx89l7wvcjqlpk	12236179	(SPI)556383	37593
8lq7klwm68jds697	11197859	(SPI)556378	37597
r37q23dcpvwcxx31	19573315	(SPI)556288	37609
kw1jvw69hsxdn59h	19573277	(SPI)556248	37615
n04mz09fl702lmb0	1778915	(SPI)556247	37617
z9fx89lvwjhb64xj	8416908	(SPI)556201	37623
9mr8lmz970fsbjpp	19570771	(SPI)556168	37627
htzgst5jf1181km9	19570535	(SPI)556153	37629
8lq7klxg6qs4njkt	2051653	(SPI)556148	37637
q26p12dzngkcz0f3	2051655	(SPI)556147	37639
frwdqr3vc13l6vmt	1500020	(SPI)556127	37645
q26p12djnp6ns6mt	19565416	(SPI)555733	37663
6jn5hjw74spg2bqq	2718349	(SPI)555622	37673
jv0htv7tgdwljg7v	11927268	(SPI)555459	37685
cptbnp2v9kgnt4x9	19069294	(SPI)555418	37693
8lq7klzz6mx6422l	nz606m6mlx246cvj	(SPI)555304	37699
2dj1cdrv0191j744	10958341	(SPI)555283	37703
s48r34hnq94f70tw	1795040	(SPI)555259	37707
n04mz0dnl3gk23rb	21599740	(SPI)555128	37713
z9fx89p0w0rx855g	13452133	(SPI)555038	37715
8lq7kl0c6n33s8x2	19068826	(SPI)555032	37717
4gl3fgv92r87txj9	19553289	(SPI)555005	37719
r37q23h1pk912q78	19068748	(SPI)554970	37725
0bgz9bq9xvvzfjb0	19068792	(SPI)554969	37727
8lq7kl0m64gbq9sx	19068640	(SPI)554968	37729
mz3lxzc1kwx6bnvx	19068576	(SPI)554967	37731
v6bt56lbswlx8r02	20912798	(SPI)554917	37735
7kp6jkz25975hqb5	1190152	(SPI)554665	37751
4gl3fgwk2mc50xxn	11634218	(SPI)554232	37773
bns9mn3s80tx80l1	12097460	(SPI)554212	37775
mz3lxzd4kbgzvbd6	13587485	(SPI)554211	37777
z9fx89qhw45fsbt3	12228078	(SPI)554203	37779
x8dw78q4vqdwrxd5	623707	(SPI)554038	37801
1ch0bctczmvlc656	19253939	(SPI)553990	37807
n04mz0g8l00v47z3	19469858	(SPI)553750	37819
4gl3fgxs2jl94gbv	18774532	(SPI)553749	37821
gsxfrs85dsjjbwg8	18774275	(SPI)553748	37823
v6bt56p1sw8k8g45	1692739	(SPI)553517	37841
kw1jvwdsh9f4mq0h	18777644	(SPI)553508	37843
bns9mn5p85xddqj0	3578	(SPI)553481	37849
6jn5hj1q4lxsx3xz	10741239	(SPI)553404	37857
p15n01jgmsd19cb2	11660409	(SPI)553262	37869
mz3lxzhkkrkr00ql	kv2mr43qhw4rrqlj	(SPI)553179	37877
frwdqr9hcmphgr79	1907209	(SPI)553158	37881
frwdqr9lcd8c4s9j	10504029	(SPI)553136	37885
r37q23mzpnt19hxx	22701961	(SPI)553135	37887
2dj1cdxb0kpvc42k	83011	(SPI)553049	37889
t59s45pcrqfq1k7m	11231496	(SPI)552851	37901
4gl3fg0q2qck8ws3	18327319	(SPI)552824	37903
cptbnp709x7j1n4z	10503568	(SPI)552823	37905
mz3lxzh9kqw3952g	18326148	(SPI)552816	37907
8lq7kl416sf4fdbt	18338482	(SPI)552691	37911
v6bt56qpsb0gf39f	18327707	(SPI)552683	37915
7kp6jk4r5bg8lk6m	19349039	(SPI)552349	37941
n04mz0kclxjsqh1f	19348305	(SPI)552314	37949
v6bt56rlskvs5b5p	22513979	(SPI)552202	37951
kw1jvxhdhwxznbqq	19348149	(SPI)551602	38001
v6bt57sqshgbr8xj	19065178	(SPI)551601	38003
v6bt57t1snqk6gm2	19065167	(SPI)551535	38015
3fk2dg2b15m3mvls	19346933	(SPI)551532	38017
z9fx8bxcwjm3mkzd	19346487	(SPI)551250	38025
8lq7km7q6n4kth03	19101007	(SPI)551233	38027
kw1jvxj2hq3962m1	9179221	(SPI)551219	38029
r37q24q9pwtt5dcj	11833297	(SPI)551194	38031
w7cv68vgtt8wt454	10927085	(SPI)551169	38033
5hm4gj4s37d20h92	256567	(SPI)551098	38035
r37q24qgptstqtm9	10741271	(SPI)551027	38039
cptbnqb69h8k1kj5	22449142	(SPI)550913	38045
r37q24qnptp07fc6	17500215	(SPI)550893	38049
mz3lx0m6kj3bnxks	12329250	(SPI)550801	38079
jv0htwj9g8s0n3m4	12039416	(SPI)550700	38089
s48r35ttqnb7phsk	8213066	(SPI)550531	38101
frwdqsglcm67pclh	11785413	(SPI)550406	38107
w7cv68x6tz515p87	18777631	(SPI)550376	38115
z9fx8b09w3kwzp68	2076705	(SPI)550370	38117
q26p13r6nm3stlrb	670181	(SPI)550348	38121
mz3lx0nhkp1wn7lk	10486351	(SPI)550233	38141
w7cv68zxtkqm7jmq	2491919	(SPI)550076	38149
3fk2dg5615gtqwgm	10481154	(SPI)549979	38151
2dj1cf4c0lrhj9lv	12078244	(SPI)549843	38161
5hm4gj7h35cfs2ff	22424969	(SPI)549817	38163
2dj1cf4m01s2f3bc	1038915	(SPI)549775	38167
bns9mpd68fv7bhvb	22617154	(SPI)549709	38179
1ch0bd4fzcpdnkwc	22616108	(SPI)549606	38201
mz3lx0q4kw87plt3	22616025	(SPI)549595	38205
1ch0bd4pzcd7m838	22614087	(SPI)549464	38211
1ch0bd4wz9235f3q	10454688	(SPI)549359	38223
z9fx8b2vwbcdzj0r	21434817	(SPI)549346	38225
2dj1cf610c1rfq6n	2320487	(SPI)549336	38227
n04mz1sxlgdj283v	2669254	(SPI)549196	38245
frwdqskwc1qj7vtw	19505429	(SPI)549141	38255
gsxfrtl7dz1mwjjd	8210549	(SPI)549003	38271
6jn5hkb14t7l1cvg	8211472	(SPI)548984	38273
3fk2dg851rlrrwkq	11418548	(SPI)548913	38283
frwdqslkc1ncfntd	13595078	(SPI)548878	38287
jv0htwppgxz1lq6t	22572769	(SPI)548876	38289
p15n02vxmr27523c	8203381	(SPI)548824	38293
1ch0bd6czk0jkk26	22571537	(SPI)548734	38299
6jn5hkcn426phlvl	8390980	(SPI)548701	38303
w7cv682qtkq658pm	663177	(SPI)548576	38321
2dj1cf7z0ptkzhgv	8213338	(SPI)548572	38323
9mr8lnh7753pmfh5	174615	(SPI)548525	38325
cptbnqkb9wk8t1dw	18431799	(SPI)548522	38327
lx2kwzssj12km1zs	12293490	(SPI)548401	38337
6jn5hkdk4ls43xsz	101533	(SPI)548329	38345
bns9mpjq8tn884jk	12236585	(SPI)548301	38347
6jn5hkfp4x6zg5cr	10932481	(SPI)547801	38401
9mr8lnk87fz2gxjq	22526347	(SPI)547467	38425
cptbnqmc9zgs5m0f	22191780	(SPI)547422	38427
s48r3521qskk8wtx	8210322	(SPI)547218	38439
7kp6jlhs584np5jb	9949049	(SPI)546973	38455
bns9mplx89vjmz67	22523926	(SPI)546971	38457
dqvcprn1bdlkrcxj	22523921	(SPI)546958	38459
kw1jvxtchbn6mzdm	13941401	(SPI)546768	38467
3fk2dgd21fgp6zlz	621452	(SPI)546738	38475
1ch0bdb5zftl54h5	3cg1kxwn19zz77z2	(SPI)546658	38483
9mr8lnlh7hwkq9hw	1357783	(SPI)546549	38485
5hm4gjgg3c662v9n	19642253	(SPI)546509	38489
p15n0202ms15bwp3	22509600	(SPI)546504	38493
8lq7kmkw6j6c259g	11286679	(SPI)546449	38505
w7cv686st3r0ppt1	19223213	(SPI)546287	38519
2dj1cfd10m9lmxlj	13891797	(SPI)546254	38521
bns9mpnj8qr67537	621915	(SPI)546152	38533
jv0htwvwg25c4d1j	9800090	(SPI)546054	38541
n04mz107l2m1v443	13512379	(SPI)545878	38547
v6bt576gshlmfw2r	1278630	(SPI)545847	38549
htzgsvt7f89txgs1	3276847	(SPI)545809	38555
jv0htwwggrdpr86w	22496204	(SPI)545774	38565
t59s466sr32qd1s2	4dh2l4fb2m2t3vmr	(SPI)545771	38567
2dj1cff30hf5sbdt	22496143	(SPI)545735	38569
8lq7kmml61f5lf11	2042178	(SPI)545645	38583
x8dw799cv75mmww4	2170637	(SPI)545549	38589
p15n0227mhthchth	12347898	(SPI)545539	38593
n04mz11dlp2fwltk	14674237	(SPI)545441	38603
0bgz9cdxxjn0d9nl	12301425	(SPI)545390	38613
0bgz9cd1x81szf5t	12325346	(SPI)545340	38617
r37q2450pw6kr23h	8401109	(SPI)545330	38623
4gl3fhjm22kmtcst	22490428	(SPI)545201	38635
t59s467krkl3f8t4	22488092	(SPI)545137	38649
w7cv689ntwvfc195	22501588	(SPI)545129	38651
z9fx8bcrw819xsv4	10795002	(SPI)545128	38653
3fk2dgh017s5ltrt	13442547	(SPI)545081	38657
x8dw79c1vq17cxfk	8210602	(SPI)544980	38669
x8dw79c2vk7cfsvm	15650605	(SPI)544975	38671
bns9mpr283przvhq	8124041	(SPI)544767	38699
q26p136tnvqc38g7	8203321	(SPI)544653	38717
6jn5hknd42z9tb3q	1993350	(SPI)544632	38721
v6bt57b4s8zqpdmb	11700187	(SPI)544535	38725
t59s4699rg1qv84p	10110489	(SPI)544351	38733
w7cv68cjtk2whbpb	14579953	(SPI)544327	38739
bns9mps487nv5vrk	2464429	(SPI)544313	38745
htzgsv0qfnzpbcc0	t32pxb1krlrq1fv9	(SPI)544194	38763
mz3lx04ckq4s625t	13500442	(SPI)544136	38787
s48r359kqr4mhsj2	19922244	(SPI)544115	38789
cptbnqwb91sn9sc0	hrq0vqc5f9mph6qw	(SPI)544076	38795
0bgz9cj3xl6zlcj4	30225	(SPI)544020	38801
7kp6jlrk5432cj82	102893	(SPI)543791	38807
2dj1cflg09gnvrr7	190864	(SPI)543705	38809
q26p138kncfh0t30	797329	(SPI)543501	38827
p15n028pmw2dgmjj	3d7gc0c913t6zkv7	(SPI)543307	38835
x8dw79hzvvd7jdg6	8225640	(SPI)543291	38837
2dj1cfm508ks08wk	8262605	(SPI)543275	38839
6jn5hkrb41g1vgm4	2166433	(SPI)543234	38841
cptbnqxp9kdc51jd	22533825	(SPI)543023	38851
gsxfrt1vdmxsnlwg	19348156	(SPI)543019	38855
v6bt57fhssvxk09d	11858974	(SPI)542889	38869
3fk2dgn01wqzrwwm	1194504	(SPI)542725	38881
8lq7kmv7698spbgx	667971	(SPI)542545	38885
6jn5hksb4j015c1x	377262	(SPI)542470	38891
mz3lx070kjx9t5nx	806646	(SPI)542366	38901
3fk2dgpj1d5jslfq	11482445	(SPI)542337	38903
8lq7kmvq6l00bpdk	10505009	(SPI)542336	38905
6jn5hksw412v4x6l	22502535	(SPI)542249	38915
w7cv68hnt877s2jm	9308398	(SPI)542188	38919
htzgsv4vfx3lj6zd	22485456	(SPI)541789	38949
t59s46ggr26952mp	22484985	(SPI)541606	38959
w7cv68jrt93wtz6q	11528836	(SPI)541454	38973
4gl3fhs42llk5d57	22464910	(SPI)541392	38979
cptbnq1g94zljwxv	11332516	(SPI)541214	38985
t59s46h1rkfwvbcl	22463951	(SPI)541156	38991
dqvcpr2nbxfr4649	22463956	(SPI)541155	38993
jv0htw6wght40v43	22463947	(SPI)541152	38997
gsxfrt48dg7ml8tc	19370602	(SPI)541075	39013
bns9mp0782mr0040	22463096	(SPI)540974	39017
w7cv68ltt31vkvkr	19312308	(SPI)540955	39019
7kp6jlxc50stw3q0	10908295	(SPI)540830	39027
n04mz1c0lhb9q2x5	5820634	(SPI)540738	39035
r37q24g4p8xsxmwj	8214760	(SPI)540717	39037
4gl3fhtn2gq5nqg9	8199915	(SPI)540683	39045
p15n02dbmlmv3wpk	3262814	(SPI)540642	39051
8lq7km0c6sc0qxjj	13444572	(SPI)540313	39073
dqvcpr4lbsdg60j3	622694	(SPI)540225	39079
mz3lx0cxk2bln6j6	10286586	(SPI)540071	39085
kw1jvx95h368960r	8233319	(SPI)540004	39101
n04mz1dklwmskf7n	64211	(SPI)539928	39113
x8dw79p3vs2c75gx	08cxdqndxhkrspn0	(SPI)539782	39125
7kp6jl0g542jqr75	12233464	(SPI)539757	39127
s48r35k2q89537pt	8122780	(SPI)539712	39129
9mr8ln257zbbcwz4	19601478	(SPI)539468	39159
frwdqs7ccwjpxm12	8228000	(SPI)539412	39163
r37q24kvp9cczj85	19314853	(SPI)539390	39171
w7cv68p2tc2t249x	11949384	(SPI)539379	39175
0bgz9cs6xfsndhj9	22424484	(SPI)539357	39177
6jn5hk0p45smjkkw	10339044	(SPI)539240	39189
9mr8ln3t7bk2h11x	1677858	(SPI)539233	39191
p15n02h9mxzd86rj	472321	(SPI)539223	39195
3fk2dgwr1ffz6j5n	22597750	(SPI)539221	39197
w7cv68pmthr0dn4w	2798773	(SPI)539160	39201
frwdqs7bctdq88vx	22423817	(SPI)539118	39207
kw1jvxdlhlv3msd7	13609053	(SPI)539036	39213
n04mz1h2lhb1kk3k	126462	(SPI)538926	39225
5hm4gj0m3jctb78l	710579	(SPI)538912	39227
5hm4gj0t3w3fgm9d	22597696	(SPI)538796	39235
8lq7km326x1vc8mq	12015926	(SPI)538731	39241
bns9mp558vbr1xtf	13512368	(SPI)538729	39243
kw1jvxdghmkldx54	10485673	(SPI)538643	39247
s48r35nrqs26pz4g	19664298	(SPI)538626	39251
w7cv68rwtk79kc68	11885310	(SPI)538578	39253
4gl3fh082wvxwtzt	11729954	(SPI)538532	39257
bns9mp6h8wvcpzp8	22420305	(SPI)538530	39259
1ch0bdwgzr966vsg	64128	(SPI)538441	39275
4gl3fh0p221gw7nt	22428047	(SPI)538281	39281
bns9mp6z8930g329	13453768	(SPI)538262	39285
cptbnq719b2tgk7w	8243243	(SPI)538261	39287
2dj1cfz200hdt022	100830	(SPI)538114	39303
lx2kwzhvj03krrsd	11321686	(SPI)537986	39317
s48r35p4q0nl48b3	14763749	(SPI)537940	39321
5hm4gj2m3x6kcr2c	18515655	(SPI)537842	39327
8lq7km5x6t899fl7	1567866	(SPI)537708	39337
cptbnq8294cjlcv8	11234480	(SPI)537687	39339
w7cv69tttxjd6wvv	16549036	(SPI)537531	39353
gsxfrvdpdcvl6fcw	19669413	(SPI)537438	39363
frwdqtdhcqdvv5gg	11798214	(SPI)537063	39385
p15n03nsmzgv2tjj	10308943	(SPI)537049	39387
kw1jvzjthb6h8bgj	19661559	(SPI)536925	39395
5hm4gk4v3715zsk5	500962	(SPI)536856	39411
kw1jvzj9hlhh5nx9	11746623	(SPI)536849	39413
t59s47slrnhndcnk	54544	(SPI)536848	39415
2dj1cg1w016xxbfs	512215	(SPI)536847	39417
4gl3fj302101lv43	512214	(SPI)536845	39419
bns9mq978bkkl29j	512222	(SPI)536840	39421
htzgswhffhk6k4bb	512213	(SPI)536837	39423
mz3lx1mlk2mvlvq7	13533433	(SPI)536806	39425
dqvcpsdnb5rdc554	1711079	(SPI)536774	39441
0bgz9d09xc18dhxs	1530733	(SPI)536750	39443
1ch0bf1czlslpkt9	22661563	(SPI)536734	39445
1ch0bf1lz8mgkfr1	22692879	(SPI)536625	39457
7kp6jm705j4xtlfm	2029825	(SPI)536499	39467
cptbnrd994tcmfg1	17674272	(SPI)536263	39477
8lq7kn9m6cbnkc0h	20697945	(SPI)536035	39497
w7cv69xlt817h9jc	1810574	(SPI)535892	39517
w7cv69xmtk25b55p	1796852	(SPI)535889	39519
0bgz9d1rxr9g1ltq	288122	(SPI)535879	39521
htzgswjdfbx47321	326993	(SPI)535877	39525
lx2kw0njjkwj4lth	19361767	(SPI)535872	39527
r37q25tqp0q2xs8t	18553927	(SPI)535871	39529
r37q25trpjgbx1pm	17213780	(SPI)535864	39531
x8dw7b0zvpx3vd74	20213404	(SPI)535855	39533
p15n03rwmxtx250l	1661777	(SPI)535805	39541
1ch0bf3fz71tkj7b	11167406	(SPI)535761	39551
jv0htxnhgs0xvl6t	17533438	(SPI)535368	39613
mz3lx1rqkcswn351	15216898	(SPI)535365	39617
q26p14vvns37x6ft	2243412	(SPI)535344	39619
v6bt5801sn8r598h	12089410	(SPI)535341	39621
2dj1cg6906rtkvcx	20061679	(SPI)535335	39623
s48r36x4qqvkrrzg	2243395	(SPI)535313	39629
lx2kw0qfjrhvz8sl	15218399	(SPI)535169	39653
r37q25xppb6xdbpk	15216795	(SPI)535146	39659
0bgz9d51x51hxbbv	11633319	(SPI)535115	39665
cptbnrjn94lk8r3w	702412	(SPI)535010	39679
kw1jvzq3h6483jnw	15216560	(SPI)534848	39687
v6bt581js5l6ppch	2312533	(SPI)534832	39695
gsxfrvnddhpqwrm7	15216486	(SPI)534733	39709
lx2kw0skj7fg153j	22274430	(SPI)534663	39711
p15n03wpmt251rvn	10397955	(SPI)534662	39713
cptbnrkl9vmnwq7t	15183629	(SPI)534603	39723
gsxfrvnqdg6z4hn5	15183148	(SPI)534593	39725
jv0htxqvg22mt3rz	11885349	(SPI)534578	39729
bns9mqjv83gv69l4	19211006	(SPI)534458	39741
9mr8lphv7vzx9jvs	hszp78bkf06hrc28	(SPI)534457	39743
8lq7kngv6hj45szm	19578045	(SPI)534456	39745
7kp6jmfv5hqmpxc5	19dsd999z2smvkdh	(SPI)534455	39747
dqvcpsl4bb25fngc	633674	(SPI)534390	39753
dqvcpsl5bbb9j4vg	633658	(SPI)534384	39755
p15n03xnmllnf1b6	8998111	(SPI)534197	39765
s48r361sqn8pdln4	8848737	(SPI)534196	39767
frwdqtnsc6nwk6n4	622408	(SPI)533840	39787
kw1jvzs2hhs2jb48	910706	(SPI)533789	39793
p15n03x7mv0vd19m	11770034	(SPI)533773	39795
4gl3fjcq26nw9swq	1345456	(SPI)533769	39797
mz3lx1vbk32pst81	22173634	(SPI)533768	39799
jv0htxrdgzb81krg	15179998	(SPI)533623	39807
frwdqtpvc8tvnj43	8190297	(SPI)533432	39829
w7cv696vtx7866rd	22094390	(SPI)533274	39855
2dj1cgc306jwljjf	12445110	(SPI)533206	39857
kw1jvzvwhcmbx55x	13501888	(SPI)533175	39869
n04mz2z1l18sww2t	15179835	(SPI)533173	39871
q26p1414nj02tl7t	12328145	(SPI)533127	39873
kw1jvzwshk4gn2xx	1894665	(SPI)532938	39913
x8dw7b8dvp56r40c	14808954	(SPI)532638	39927
htzgswt5f197kl1r	19642334	(SPI)532518	39935
w7cv697qtd43sw08	12300447	(SPI)532233	39945
4gl3fjg12jwwzl2x	709957	(SPI)532198	39947
dqvcpsrbbt0x8rp2	1234785	(SPI)532160	39949
gsxfrvtfdkhlwmm9	20776934	(SPI)532122	39951
jv0htxwvgs18qhc9	11231503	(SPI)532067	39969
v6bt5877s3tqtkk6	1890839	(SPI)532062	39971
5hm4gkjz30vlplbw	14932689	(SPI)531937	39989
9mr8lpn47lrjpxxz	22384073	(SPI)531901	39991
3fk2dhg0198kwq0k	20720123	(SPI)531897	39993
r37q255wp6d0d8cz	20719556	(SPI)531744	40005
7kp6jmmx5zkdf2mk	2114807	(SPI)531508	40027
kw1jvz0hhlftk7mv	19469874	(SPI)531494	40035
lx2kw01vj7kjnn6v	8141594	(SPI)531229	40049
9mr8lpqn73s5mbqq	20822418	(SPI)531155	40053
n04mz233l2j3fzm9	640880	(SPI)531108	40057
q26p145kn1fs6lhn	22313229	(SPI)530790	40073
1ch0bfgwzvsd0mn8	705504	(SPI)530773	40075
mz3lx13kk7fxz9jj	22384053	(SPI)530726	40077
v6bt58btsvbkh1v5	9161291	(SPI)530725	40079
dqvcpsvfbv518jb3	3370783	(SPI)530724	40081
n04mz24slff692k7	3388229	(SPI)530706	40085
frwdqtwncl4k32zs	3388212	(SPI)530695	40089
x8dw7bd6vp5ztf88	3271788	(SPI)530691	40091
lx2kw02djz6zc4tm	14853004	(SPI)530482	40111
3fk2dhlm1p3km8l0	14818364	(SPI)530224	40135
frwdqtx0c942qswj	14818214	(SPI)530218	40137
w7cv69dst3b8rd68	14803133	(SPI)529950	40151
s48r36bsq022w8h0	4828352	(SPI)529879	40155
9mr8lptf75g3w701	16250007	(SPI)529842	40159
q26p1480nq345s73	688311	(SPI)529747	40165
9mr8lptm73q52z2x	14802653	(SPI)529716	40167
cptbnrwv9k7vd5x3	20143370	(SPI)529668	40173
0bgz9djmx7w65gbh	22307045	(SPI)529645	40179
w7cv69fqtj692379	14791456	(SPI)529626	40187
kw1jvz4jhvzsfcf2	14791402	(SPI)529623	40191
kw1jvz4mhnj2sfv8	14791305	(SPI)529608	40195
1ch0bfl4zrxtg4z9	22413707	(SPI)529603	40197
5hm4gkqg3k6h5mk5	14776173	(SPI)529564	40203
w7cv69gft4dc03td	11899545	(SPI)529493	40211
0bgz9dklx351n1vb	14775490	(SPI)529486	40213
5hm4gkq13rwz0tc0	3315474	(SPI)529470	40219
v6bt58frs9khkdds	14774638	(SPI)529469	40221
8lq7knvf6hq890h7	1972460	(SPI)529393	40229
p15n039wm7zvxxjv	1833822	(SPI)529336	40231
cptbnrzm97ppnqt9	2286188	(SPI)529329	40233
htzgsw3xftz28ng0	14758380	(SPI)529230	40239
7kp6jmtq5vppvx3k	14746458	(SPI)529165	40241
q26p14bbnc2m6glc	12452324	(SPI)529102	40245
9mr8lpwz7gjt0vmc	12452288	(SPI)529097	40247
p15n039dmt9s5skd	22013508	(SPI)529047	40249
0bgz9dlqx55sdnx7	9995784	(SPI)529044	40251
dqvcps06b3tm2j4x	14714296	(SPI)529041	40253
1ch0bfmvzzrlfzxw	17602097	(SPI)528991	40255
0bgz9dm4x1b8h7nh	9524857	(SPI)528911	40265
v6bt58h6szdjmqjg	22452107	(SPI)528777	40273
s48r36f7qzkf06l0	14605603	(SPI)528719	40277
8lq7knwv6r94v19f	10174932	(SPI)528702	40283
v6bt58hlsxnfsqd4	493417	(SPI)528670	40289
q26p14cknf9nd7hq	22383961	(SPI)528637	40293
p15n03cpm5q61n8d	1141975	(SPI)528580	40299
2dj1cgq40g47l6qx	3386394	(SPI)528579	40301
jv0htx6mgbrqwxmc	13511517	(SPI)528526	40303
t59s47h6rx5mfqfm	14182057	(SPI)528447	40313
0bgz9dnhxn85v25x	11626169	(SPI)528445	40317
jv0htx63grwn3jrg	11626182	(SPI)528444	40319
3fk2dhrq19zjqpl7	20872239	(SPI)528435	40321
dqvcps3lb5n2wn1f	22431857	(SPI)528248	40341
mz3lx1bxklv1fl3m	22427906	(SPI)528241	40345
w7cv69l8t24rh8xf	22427879	(SPI)528240	40347
dqvcps3wbgnv01jg	22427776	(SPI)528238	40351
htzgsw64fsg1f6f4	22312874	(SPI)528226	40355
6jn5hlx84gpvq5tx	12565498	(SPI)528190	40371
v6bt58l2s3l07h03	5gf7d1gj3gsdmtws	(SPI)528073	40377
dqvcps4nb5t6rkdd	22365421	(SPI)528032	40379
r37q25h2px43blx3	22354893	(SPI)528030	40381
1ch0bfrgz9dgb0j4	13438567	(SPI)527960	40387
v6bt58lgsclvwnhx	2038183	(SPI)527885	40393
lx2kw0b9jg4trv6x	13588430	(SPI)527819	40397
w7cv69mptx6n02x3	22273831	(SPI)527806	40401
gsxfrv6bd2695mbf	11732225	(SPI)527802	40403
gsxfrv7ddtj1m3kt	6gnftn4k49jbkxll	(SPI)527702	40405
mz3lx1dtkjcxq91b	19751259	(SPI)527331	40415
6jn5hlzg40vcb6xk	17587140	(SPI)527325	40417
n04mz2f2lvnnfmcf	116082	(SPI)527286	40421
htzgsw82f7v8l7jj	19789161	(SPI)527228	40427
4gl3fjwz28s0gzmj	16422578	(SPI)527191	40437
w7cv69pztl7rvwsv	22102457	(SPI)527173	40445
bns9mq4g8s8jtnvp	22102330	(SPI)527160	40447
t59s47m3r2nfbqn3	3381833	(SPI)527105	40453
kw1jvzdjh510hzbc	21941293	(SPI)526931	40481
jv0htxcmg92ggt7s	14675328	(SPI)526926	40485
x8dw7br3vjg57s3b	21927507	(SPI)526921	40487
v6bt58pbs27qmzt5	dp62kx38bxw6qcgh	(SPI)526865	40499
kw1jvzd4hhc38zkq	10664289	(SPI)526831	40503
htzgswbcf6vf6ndt	1510784	(SPI)526787	40515
s48r36mpqqzjmlc3	2086171	(SPI)526769	40517
v6bt58qvs9hqxxs1	1606903	(SPI)526513	40521
cptbnr7f98gl1393	2187402	(SPI)526510	40523
x8dw7bs1vvs14z4w	3379622	(SPI)526507	40525
x8dw7bs4v0qh44z5	1603363	(SPI)526503	40529
cptbnr7m9tqwgmvc	1594320	(SPI)526502	40531
bns9mq6s8kmjms5t	10282004	(SPI)526355	40537
z9fx8cthwn12qxzc	13588408	(SPI)526328	40541
t59s47pgr9gzv42p	12098676	(SPI)526317	40545
0bgz9dvvx6mzr43d	9878842	(SPI)526209	40555
s48r36pxqbpnk3d5	847344	(SPI)526141	40565
gsxfrvcpdd5dq543	18748437	(SPI)525988	40569
q26p14m0ncr53ntw	468961	(SPI)525947	40571
z9fx8dwfwtzlq163	3378772	(SPI)525829	40615
x8dw7cw5vlzzxf00	834820	(SPI)525804	40643
9mr8lq8l7m8t9f7p	2313053	(SPI)525790	40645
p15n04nkmp4glffn	1574694	(SPI)525705	40667
5hm4gl533z1bsb50	10282020	(SPI)525693	40669
0bgz9f07xt0kzttv	3378524	(SPI)525577	40681
9mr8lq9l7ddvqzg0	q2z3nrmcn1q2sp6r	(SPI)525545	40683
9mr8lq9r7kqx9kqx	10674916	(SPI)525417	40689
kw1jv0kchwk52f8r	10281904	(SPI)525333	40699
3fk2dj441814g2vq	10281862	(SPI)525272	40709
r37q26s0p3xqc4k3	13512737	(SPI)525212	40719
w7cv6bx6tpr3dkqr	717181	(SPI)525187	40721
q26p15s6nbnvzbvn	11285550	(SPI)525058	40759
t59s48xtrzgdngkk	22617017	(SPI)524953	40777
mz3lx2qpk21x4xzm	22616976	(SPI)524951	40779
8lq7kpcv691hpzk4	3200855	(SPI)524664	40799
s48r37wfq91ffvg1	20004710	(SPI)524653	40801
dqvcpth3b7g8bj81	11891989	(SPI)524649	40803
7kp6jnb25hl3t3xs	20001993	(SPI)524644	40807
x8dw7c24vkgkhg3n	2032242	(SPI)524458	40821
frwdqvkrcswjg17j	19990874	(SPI)524427	40825
p15n04vpm5xwlskz	595644	(SPI)524140	40849
lx2kw1rzjf8rlbrm	1738452	(SPI)523981	40865
r37q26x5p8zzqtdb	1007399	(SPI)523963	40867
0bgz9f5fxgdsxtj6	11885689	(SPI)523957	40869
7kp6jndx50lcngql	19978474	(SPI)523907	40877
w7cv6b2qt0tmr7zg	8391239	(SPI)523833	40883
gsxfrwmcd8fm55mv	9831979	(SPI)523778	40885
1ch0bg78zxnjt57s	2036623	(SPI)523746	40897
x8dw7c4dvt3k3rph	2036583	(SPI)523582	40907
9mr8lqhz7drwq0z9	19966608	(SPI)523567	40913
s48r370lqwzg6fp4	16233623	(SPI)523522	40919
t59s481qrnhmkndl	19529196	(SPI)523497	40923
4gl3fkcc2qc2dssg	19890987	(SPI)523419	40935
gsxfrwp6d5n9qlft	21978789	(SPI)523306	40953
q26p15zhn01stgf9	21978686	(SPI)523290	40955
